Feature,Coefficient,Abs_Coefficient,Correlation_with_Target,Abs_Correlation
AC116913.1,-0.0006891120418844022,0.0006891120418844022,-0.24715524474597242,0.24715524474597242
BX293535.1,-0.0006832171228925232,0.0006832171228925232,-0.18725561046845166,0.18725561046845166
COX17,0.0006657013694903619,0.0006657013694903619,-0.2129550179856799,0.2129550179856799
AC010624.2,0.0006655177854551399,0.0006655177854551399,-0.19235546280265478,0.19235546280265478
ARL2,-0.0006605006598205745,0.0006605006598205745,-0.23100429991260857,0.23100429991260857
RPS5P3,0.0006424665174543944,0.0006424665174543944,0.18180519191937083,0.18180519191937083
SORCS3,0.0006291499823512484,0.0006291499823512484,-0.19439032148216637,0.19439032148216637
RNF138,0.0006020093521771199,0.0006020093521771199,0.18448479226219838,0.18448479226219838
AC073136.1,0.0005852934878893649,0.0005852934878893649,0.20243253014748325,0.20243253014748325
VKORC1,0.0005788660764517397,0.0005788660764517397,-0.2533172201400553,0.2533172201400553
EEF1A1P28,0.0005355458654148471,0.0005355458654148471,0.20042292469485445,0.20042292469485445
PRKD3,-0.0005348350345881939,0.0005348350345881939,0.1983347270789812,0.1983347270789812
RBM43,-0.0005332056001681662,0.0005332056001681662,0.18352125584033088,0.18352125584033088
AC104024.4,0.0004944782783864235,0.0004944782783864235,-0.33898668407965965,0.33898668407965965
SMIM29,-0.00047439170366582993,0.00047439170366582993,-0.2386679730268372,0.2386679730268372
AC067852.2,-0.0004714405049058897,0.0004714405049058897,-0.1863854378590324,0.1863854378590324
AC068888.1,-0.00047078246941115154,0.00047078246941115154,-0.18251122605247735,0.18251122605247735
AC012442.2,-0.0004622679396116393,0.0004622679396116393,-0.1765261992398429,0.1765261992398429
SLC47A1,0.0004566693382494437,0.0004566693382494437,0.18509319048884365,0.18509319048884365
ASH1L-AS1,-0.0004453542118393873,0.0004453542118393873,-0.24064656109032953,0.24064656109032953
GCFC2,-0.0004443346085400379,0.0004443346085400379,0.19818504167482925,0.19818504167482925
AC025211.1,0.0004384182152556426,0.0004384182152556426,-0.17915898473803027,0.17915898473803027
CMTM2,0.00043629833503643046,0.00043629833503643046,-0.1841979970556317,0.1841979970556317
ATP1A3,0.00042074620626129976,0.00042074620626129976,-0.18023250907658803,0.18023250907658803
AL353691.1,0.00040445233713171406,0.00040445233713171406,0.16946887102185923,0.16946887102185923
RIT2,-0.00039962159541712854,0.00039962159541712854,-0.18914329189185716,0.18914329189185716
CLEC18B,0.0003785531205553306,0.0003785531205553306,-0.2247533580572094,0.2247533580572094
ABCA8,0.00034491860162022417,0.00034491860162022417,0.2128263995342498,0.2128263995342498
FECH,0.00034173711590647186,0.00034173711590647186,0.20483651023830624,0.20483651023830624
KDM5A,0.00032486922925840673,0.00032486922925840673,0.17008434450011506,0.17008434450011506
MAP7D3,0.00031967644483403156,0.00031967644483403156,0.20731701079513273,0.20731701079513273
VEGFB,-0.00031577072310037964,0.00031577072310037964,-0.19564720488846818,0.19564720488846818
TMEM143,-0.00030473073357195016,0.00030473073357195016,-0.18214094623083663,0.18214094623083663
GOLPH3L,-0.0003031436610097504,0.0003031436610097504,0.17663979546914702,0.17663979546914702
PDE6B,-0.0002813912685682828,0.0002813912685682828,-0.19164946030225458,0.19164946030225458
HBP1,-0.00027050965625021383,0.00027050965625021383,0.1911077024908429,0.1911077024908429
CRYAB,-0.00025584614191851405,0.00025584614191851405,-0.2014812013264411,0.2014812013264411
SESN3,-0.00021887100316577313,0.00021887100316577313,0.16876822750794201,0.16876822750794201
LINC02245,0.0002078265220081793,0.0002078265220081793,-0.1886710309378861,0.1886710309378861
AC104619.3,-0.00020029299700276596,0.00020029299700276596,0.24392165281129732,0.24392165281129732
HAUS7,-0.00019949359821764667,0.00019949359821764667,-0.17680404751906442,0.17680404751906442
RLIM,0.00018203517395468636,0.00018203517395468636,0.17224432804596118,0.17224432804596118
RNF167,-0.00016280199724051636,0.00016280199724051636,-0.1878125628541972,0.1878125628541972
EEF1A1P33,-0.00015759862215369153,0.00015759862215369153,0.2239853274865209,0.2239853274865209
EEF1A1P24,-0.00015256346395276725,0.00015256346395276725,0.194817299465697,0.194817299465697
AC008147.3,-0.00013156854608010896,0.00013156854608010896,-0.1892193302088929,0.1892193302088929
RPL7P38,0.00013057880970052886,0.00013057880970052886,-0.17076152301479325,0.17076152301479325
ASB16-AS1,0.0001277095492514923,0.0001277095492514923,-0.1749664512158345,0.1749664512158345
SNORD91A,0.00012545409313823714,0.00012545409313823714,-0.2117470185106862,0.2117470185106862
NRG1,0.0001251181178410272,0.0001251181178410272,-0.2311531315150718,0.2311531315150718
LOXL1-AS1,0.00010983525573708718,0.00010983525573708718,-0.1877703164455461,0.1877703164455461
C1orf162,-0.00010046398034273718,0.00010046398034273718,-0.17077068020797817,0.17077068020797817
AC012368.1,-9.908937890449704e-05,9.908937890449704e-05,-0.19852717986164062,0.19852717986164062
FKBP1B,-9.352907517862804e-05,9.352907517862804e-05,-0.17937370544361128,0.17937370544361128
MAPK11,9.294800881373352e-05,9.294800881373352e-05,-0.2520468227970339,0.2520468227970339
EEF1A1P6,-9.223295971847617e-05,9.223295971847617e-05,0.17914216239834357,0.17914216239834357
CCL3,6.889051384216733e-05,6.889051384216733e-05,-0.18357711057660894,0.18357711057660894
FAM174A,6.825697791372647e-05,6.825697791372647e-05,-0.18621427921930828,0.18621427921930828
ROM1,4.4477269549471625e-05,4.4477269549471625e-05,-0.19272284060862732,0.19272284060862732
ARPC1A,3.536825341067431e-05,3.536825341067431e-05,-0.19176924127698863,0.19176924127698863
SH2D5,-2.7685924215508544e-05,2.7685924215508544e-05,-0.19121133848275834,0.19121133848275834
ATP6V1G2,2.674173592630085e-05,2.674173592630085e-05,-0.19016415491259084,0.19016415491259084
CTDNEP1,2.045833555661052e-05,2.045833555661052e-05,-0.17666961172955192,0.17666961172955192
LINC02361,-8.279659860116234e-06,8.279659860116234e-06,-0.1745233104195071,0.1745233104195071
