GeneSymbol,TCGA-02-0047,TCGA-02-0055,TCGA-02-2486,TCGA-06-0125,TCGA-06-0130,TCGA-06-0132,TCGA-06-0138,TCGA-06-0139,TCGA-06-0141,TCGA-06-0152,TCGA-06-0157,TCGA-06-0158,TCGA-06-0168,TCGA-06-0171,TCGA-06-0174,TCGA-06-0184,TCGA-06-0187,TCGA-06-0190,TCGA-06-0210,TCGA-06-0211,TCGA-06-0219,TCGA-06-0238,TCGA-06-0644,TCGA-06-0645,TCGA-06-0646,TCGA-06-0649,TCGA-06-0686,TCGA-06-0743,TCGA-06-0744,TCGA-06-0745,TCGA-06-0747,TCGA-06-0749,TCGA-06-0750,TCGA-06-0882,TCGA-06-1804,TCGA-06-2557,TCGA-06-2558,TCGA-06-2559,TCGA-06-2561,TCGA-06-2562,TCGA-06-2565,TCGA-06-2567,TCGA-06-5408,TCGA-06-5410,TCGA-06-5411,TCGA-06-5412,TCGA-06-5418,TCGA-06-5856,TCGA-08-0386,TCGA-12-0616,TCGA-12-0618,TCGA-12-0619,TCGA-12-0821,TCGA-12-3650,TCGA-12-3652,TCGA-12-3653,TCGA-12-5295,TCGA-12-5299,TCGA-14-0736,TCGA-14-0781,TCGA-14-0787,TCGA-14-0789,TCGA-14-0790,TCGA-14-0817,TCGA-14-0871,TCGA-14-1034,TCGA-14-1402,TCGA-14-1823,TCGA-14-1825,TCGA-14-2554,TCGA-15-0742,TCGA-16-0846,TCGA-16-1045,TCGA-19-0957,TCGA-19-1389,TCGA-19-1390,TCGA-19-1787,TCGA-19-2620,TCGA-19-2624,TCGA-19-2625,TCGA-19-5960,TCGA-26-5135,TCGA-26-5136,TCGA-27-1830,TCGA-27-1831,TCGA-27-1832,TCGA-27-1834,TCGA-27-1835,TCGA-27-1837,TCGA-27-2519,TCGA-27-2523,TCGA-27-2524,TCGA-27-2526,TCGA-27-2528,TCGA-28-1747,TCGA-28-5204,TCGA-28-5207,TCGA-28-5208,TCGA-28-5213,TCGA-28-5215,TCGA-28-5218,TCGA-28-5220,TCGA-32-1970,TCGA-32-1980,TCGA-32-1982,TCGA-32-2615,TCGA-32-2616,TCGA-32-2632,TCGA-32-2638,TCGA-32-5222,TCGA-41-2571,TCGA-41-2572,TCGA-41-3915,TCGA-41-4097,TCGA-41-5651,TCGA-76-4925,TCGA-76-4926,TCGA-76-4928,TCGA-76-4929,TCGA-76-4931
SNCG,6.092433687,5.276303102,2.906005471,2.844666853,2.590218751,6.427515666,4.685149644,3.218781168,3.644502372,5.087997388,3.758260531,3.763539053,6.046200728,3.78102392,3.714322459,4.05020564,2.109260253,2.79622395,2.179415504,1.838871111,5.452064935,5.658454292,4.371084856,4.29769033,3.585395244,3.139043762,5.568099007,4.654830761,4.12530394,2.705845234,2.924422983,6.444978416,3.86716505,4.51060753,5.256750276,3.976876829,5.71590984,3.722280211,5.117624402,4.136166772,2.628820246,3.392990523,2.422502135,4.533376459,7.580517871,4.191657396,1.754716506,2.879392103,4.50583378,2.409309464,2.29769033,2.487949337,4.659947386,3.981222478,2.739308071,1.469729719,2.737924668,3.637529102,6.133805982,4.084923161,3.373606454,1.59344939,2.90050941,4.574301364,2.873202925,1.903501093,4.032003837,2.524840997,3.628038648,3.334539673,2.814632451,5.993418494,2.481686433,5.496050037,2.926151273,1.844345477,3.377984388,3.750016873,4.198674872,3.080845236,5.227694874,3.236936456,3.888392577,2.405366149,2.651292838,3.120949069,4.071513848,2.494492416,3.302348299,2.18030702,2.955647583,3.83737816,2.199311135,3.262914176,3.298174404,2.539382179,5.95535698,3.135781098,4.424230127,3.999431827,5.667480598,4.036063689,3.658394308,7.960698777,5.172363499,3.920074116,2.28258807,3.771537008,3.357200085,3.516380819,2.868489231,3.031095192,2.965119338,5.322375261,5.128874883,1.895225055,4.568840809,3.571203519,4.503933837,4.433573758
SNX11,4.923862268,4.975345874,5.718906815,4.509347476,5.136371876,4.816650901,5.458723213,5.205736567,4.56774013,5.076871166,5.159754302,5.181571708,4.703067468,5.18305372,5.388096524,4.944493042,5.045224523,4.886540393,5.010864859,5.263796879,5.99410448,5.494345202,4.554687074,5.266505469,4.9578264,4.989906484,5.190168393,5.036876927,5.272676436,5.236932631,4.517911851,5.020862186,4.721821039,4.666830429,4.62465657,5.299742861,5.377699879,5.336915321,4.516475374,5.059446135,5.218475086,5.42078891,5.169199464,5.521804562,5.698643555,4.897584114,5.448907557,5.390003822,4.913435182,5.402142309,5.354032465,5.019070264,5.242061299,5.930614348,5.595497693,5.082728133,6.053639214,5.404514883,5.970543092,4.906654936,5.013538189,4.937537429,5.3297228,5.919969277,3.862421635,4.3305584,5.760976699,5.588864518,5.243840421,5.377748458,4.732442877,5.347056138,5.054466486,4.836903723,4.47869359,4.395433025,4.687922911,4.370798983,4.951303368,4.556852413,4.57881798,5.143348517,4.554226598,4.503787584,5.98277915,4.45350441,4.933294081,5.224399205,4.866156276,5.054544628,5.393677037,5.895457741,5.057237968,4.87572601,5.247965479,5.732866128,5.066575749,5.522780808,5.757892656,4.98396037,4.710282974,5.7764304,4.999864741,4.865419029,5.148055533,4.945420425,5.450086196,5.200884877,5.032753259,5.825660989,5.711431581,4.995516176,5.743625369,4.916271213,4.789369315,5.285457706,4.864280257,4.914961497,5.271649772,5.293624302
SNX4,6.620278485,5.077242999,5.889188772,6.248191351,5.497411179,5.603828086,6.061977038,5.434771656,5.594118543,6.116892861,6.072163696,5.986067287,5.808590988,5.477589908,6.443435918,5.332715093,5.684939331,5.746068176,5.939073742,6.093957302,5.613855751,5.880492076,5.365230599,5.758942717,5.976853922,5.657114046,6.09455912,5.450069695,6.161406032,5.940685933,5.729609868,5.235351788,5.181742634,5.911063561,5.804017409,6.025075318,6.50734115,6.423458838,5.739399891,6.031560613,6.446927787,6.104584078,6.081884967,5.601149757,6.401488825,5.785812075,6.267241761,6.469651584,5.919115985,6.190002414,6.450632269,6.232819982,6.805532369,6.188859805,6.164108448,5.94471089,6.299583528,6.059257924,5.112191347,5.705054503,5.927683162,4.852608157,6.29364821,5.798447175,5.329536249,6.065162984,5.99423349,5.540610084,7.368296917,6.05649249,5.747838507,6.023459409,5.850966901,5.989213957,5.563957372,6.486518097,5.641872564,5.826286618,6.278763518,5.762922803,7.011786331,5.737197308,5.914057386,6.258319165,6.039408216,5.465070049,6.34119589,5.639608419,5.795322789,5.941085178,6.460762219,5.489883275,5.617865598,6.3407741,6.166862037,6.714976298,6.26272254,6.531122532,6.151923743,6.524524477,5.555460345,6.474998928,5.861203558,5.491946067,5.653458481,5.593022044,5.877277998,5.55451825,5.915432462,6.750877119,5.431241845,5.64805409,6.244133556,5.629446968,6.520321665,6.554157513,6.420544719,5.554622616,5.507994384,6.058236392
SON,5.770678427,5.562279064,5.245149551,6.270300934,6.389737158,4.679136627,5.261143387,4.862620002,5.20524783,6.35066343,5.68941938,6.160169934,5.410100228,6.186864989,5.686727419,5.086830463,5.871996385,5.644828239,5.747038232,6.069089888,4.37631817,5.066627409,5.554453785,5.180760526,6.253401256,5.645491279,5.401353996,5.882200392,5.462781991,5.253875842,6.135415844,5.447569279,5.335826224,5.693065936,6.769013967,5.932254917,5.674808063,6.360409931,6.244702525,6.0371977,7.314956586,6.394121381,6.367647136,5.296806108,5.165224586,5.346212309,5.808745422,5.501795794,6.632617212,5.275945686,6.103260528,6.055983003,5.90912024,4.950039088,4.705944736,5.796400481,4.475084883,5.470445758,4.079864475,5.548920525,5.578555352,6.017770506,6.006645863,4.401056988,6.677878875,6.159110442,4.990877733,4.86692281,5.91688742,5.406863158,5.633524209,5.648022442,6.016721389,5.88424624,5.772524405,6.547181427,6.109673973,5.590479265,6.11668289,5.340843517,7.041003083,5.541722358,6.07605237,5.966638107,5.21883153,5.722881286,6.07831095,6.064979827,5.514873402,5.437966744,5.83479716,4.794176697,4.789468437,5.857426197,5.832082385,6.018342633,6.365566569,5.852997588,5.096489576,6.560516265,5.901038231,5.790907545,6.093264373,5.244689208,5.358726795,6.052815814,5.614603846,5.50191678,5.932193488,5.080273917,5.560513208,5.211160195,5.886425772,5.991208898,6.194662313,5.537755767,6.129400489,5.622239284,6.160270797,6.360727714
SP3,4.118193584,4.15509346,3.873370284,4.584000383,4.401528076,3.548855809,3.76258269,3.56814158,3.705060034,4.421418563,4.494473215,4.292141227,4.014605243,4.310798162,4.544052562,4.04550413,4.299413187,4.334596878,4.237471941,4.360617112,3.415988463,3.470133349,4.173671141,3.824472564,4.304905247,3.826945015,3.531156851,3.545338288,3.67067041,3.743439568,4.249301216,3.116963537,3.399362529,4.045434233,4.457627122,4.659039723,4.390041667,4.685306658,4.233489301,4.244438049,4.820893749,4.755346954,5.113325443,3.607294801,3.746345017,4.066855553,4.341480573,4.38506514,4.876821415,3.672244287,4.45303682,4.723383811,4.619759263,4.122573333,3.620504304,5.138642475,4.021142111,4.641563369,3.07990713,3.683471893,4.099345706,4.162685377,4.641996801,3.715366262,5.070664101,4.792418106,4.112233058,4.508701192,4.211775405,4.365727526,3.987793803,4.019746386,4.401985363,3.917107089,4.430920829,4.151314944,4.601809408,4.042486753,4.397262192,3.597030524,5.222263604,3.816814712,4.396118378,4.273858992,4.265759426,4.084498029,4.316833611,4.219199504,4.015952443,4.171623176,4.63028897,3.538376752,3.602029225,4.398138274,4.26638178,4.879691065,5.016763725,4.627601002,4.143115825,4.125956865,5.04038398,4.513105386,4.431355522,3.321033347,3.85824961,4.207072906,4.227471546,4.306706997,4.279872401,4.262515844,3.467266436,4.00842414,4.367182329,4.046395017,4.622871799,4.683264142,4.455294338,4.106524206,4.389725114,4.594226057
SPAG9,6.445430415,4.769136983,5.09557003,6.22260559,4.946389326,4.872011165,5.313285765,4.653501474,4.942908554,5.959893002,6.187148151,6.263301129,5.056362425,5.795551379,6.349842936,4.674161189,5.515974161,5.51691655,5.789191922,6.060775899,4.886462354,5.440772846,5.513860215,5.308848662,5.593598781,5.89586243,5.656479209,5.847951822,6.139060139,5.564484873,6.294220047,5.204324642,5.468166218,6.012722857,7.259747971,5.982174484,6.415990152,6.623224539,6.010195751,5.951625093,6.74083314,6.811468462,5.677869012,5.050114199,5.731810482,5.024022634,6.140367625,6.36869328,6.41410339,5.296809778,6.385538027,5.968316588,6.292178046,5.517493026,5.260996663,5.872570233,5.132177867,5.808225429,4.581586254,5.620686105,5.840601706,5.709224456,6.353224473,4.760247564,4.47012033,6.120990527,5.413786997,5.173515246,5.805225376,5.694459578,5.73028671,5.579750378,5.903505913,6.195314129,4.891253909,6.480505874,5.691495082,6.148132837,6.432209479,5.21933505,7.442796731,5.440536998,6.16404608,6.233389594,5.220206113,5.057289964,6.279359858,6.39323599,5.984983463,5.704631311,6.283384735,4.335447525,5.365706533,5.51011377,5.849123572,5.749408227,5.974019874,5.94945089,5.763955935,6.508659998,5.193688963,5.421186263,5.968878718,5.170686223,5.284314239,6.242994945,6.291968164,5.322093995,6.337596928,5.694899689,5.553845826,5.32170446,6.412251424,6.269111714,6.393150167,6.04764308,6.678381826,5.487360931,6.591025592,6.452811203
SPATA5,2.228110634,1.975153244,1.947105052,2.714355433,2.083213368,1.361543798,1.54986628,1.198996966,1.29172142,2.673579037,2.220206113,2.543223651,1.803185698,2.020199923,2.494748403,1.38653507,2.13878171,1.93530887,1.6992851,2.340960985,0.717473541,1.755143958,1.919378223,1.535157156,2.284780616,1.883073348,2.125651102,1.613908779,1.732746762,2.082123488,2.532865503,1.390117354,1.578310793,1.799957635,1.930396727,2.090988888,2.464511444,2.664869631,1.790646943,2.063330361,2.624522058,2.566425513,2.40476691,1.510253053,1.484653748,1.716244669,1.984953851,2.49559284,2.160145725,2.57167681,2.427606173,2.006908369,2.423847055,1.867066181,1.804507945,2.57174961,1.687687811,1.962400952,0.829687222,1.599317794,2.286053134,2.081884967,2.18935017,1.532366836,2.64332518,2.628703616,1.55885537,1.246468895,2.664232509,1.568518598,2.238481171,1.957246014,1.910387295,2.246894478,2.081407806,2.861915675,2.468817882,1.961993677,2.901301362,1.7402368,2.960381966,2.062605293,2.020733313,2.321148829,1.393800575,1.881782066,2.364404342,2.176131252,2.012568674,2.104705674,2.473319356,1.329468079,1.644410078,2.439250781,2.26594691,2.371084856,2.185771419,2.51901344,1.374399637,2.867738352,1.69113212,1.715849452,2.493416771,1.436428388,1.805209896,2.259724436,2.530744975,1.706994616,2.355862006,1.816804475,1.614521398,1.694211608,2.214591118,1.905004241,2.849859185,2.587052893,2.16986088,1.50771854,2.207736707,2.446812024
SPPL3,5.586044116,4.513756015,4.968556211,5.784943634,4.967016397,5.070925945,5.088680132,4.54754237,4.872016092,5.575505968,5.734482022,5.705845234,5.295131575,5.106461392,5.818582177,4.573598718,5.435055135,5.287908111,5.469684141,5.662288116,4.626853779,5.53732092,5.103040168,5.072796105,5.384011804,4.964671249,5.920891123,5.404831612,5.225375199,5.784271018,5.673497064,5.312421945,5.174066799,5.451619955,4.879602853,5.452826026,5.916393042,5.437410861,5.737719205,5.322988086,5.83891648,5.426234558,5.9502701,4.923481999,5.328344618,5.06964632,5.092232814,4.993429816,5.224920075,5.263748063,5.828915869,4.718909554,5.920953035,5.542874005,4.965862765,6.074162876,4.950627046,5.528452548,4.813991489,5.2937751,5.908224472,5.468570284,5.655346104,4.765110362,5.705264669,5.685267407,4.861479018,5.303561588,6.444176722,5.879634708,5.919788173,5.99871904,5.575390999,5.649739031,5.135419949,5.884456282,5.570380957,5.192423021,5.595542449,5.232380632,5.873547466,5.603118902,4.332593373,5.807169421,5.077388287,5.220295125,5.39582029,5.263526491,5.511161225,5.541787394,5.905945321,5.142503297,4.984803506,5.662268175,5.750861044,5.990178863,6.128716133,5.669327296,4.823871617,6.074785848,5.614689234,5.219629335,5.699090723,5.347180189,5.088205214,5.372231267,5.26780918,5.141269285,5.620841499,5.163071979,6.037724843,5.316496958,5.636453517,5.515882726,6.247781338,5.64835902,5.627601002,5.528815081,5.782041554,5.703421903
SPTLC1,5.304711808,5.725223089,5.725757513,5.659479354,5.577670516,4.911892874,5.684367124,5.303780748,4.832277371,6.132190208,5.917727711,5.824233234,4.922702133,5.391025289,5.658962631,5.530773061,5.408110613,5.646283645,4.917154838,6.426358695,5.52563669,5.319682958,6.175133336,5.37731119,5.33039347,5.366955112,4.863626295,4.971148052,4.966813425,5.158551121,5.883308003,4.969670859,5.204778486,5.474410084,4.9273845,4.977792791,5.899335169,6.156855678,5.390179276,6.353811988,6.366949869,5.591718308,5.92459163,5.523339262,5.416106726,5.050950021,5.959633389,6.142437946,5.84142471,5.443295006,6.062449874,5.340195496,5.295851569,5.675725619,5.27171326,5.310700022,6.335063366,6.530922845,4.528790082,5.670361661,5.696316602,5.649756273,5.997662745,5.506405179,5.32998465,5.987943837,6.242541535,5.54815299,5.617495382,5.824202678,5.285313435,5.146410843,5.053115682,5.254578927,5.425781539,5.407539705,5.156918358,5.51967399,5.381311063,4.470842681,5.848600408,4.963404762,5.350645752,5.54615981,6.085314172,5.435148505,5.550164973,5.273933569,5.330479523,5.39997085,6.137593689,5.075524074,5.422582866,5.9306924,5.688711898,5.185315521,5.791634374,6.086257263,5.902801981,5.771407593,5.358399779,5.422263281,5.31026013,5.344057955,5.452041865,5.640982366,5.451583691,5.541716163,5.660406708,5.937857531,4.917875667,4.585707701,5.814950262,5.494553217,5.445617464,5.939703792,5.843845696,5.655775415,5.523304757,5.751768981
SPTY2D1,3.039068188,4.33074482,3.786774074,3.924403979,4.44225349,3.167454275,3.13851961,3.693085456,3.015568932,3.788717028,3.289967222,3.76701911,3.13229716,4.198116929,3.572610801,3.272620455,3.812765176,4.266254332,3.911461499,4.07933544,3.265121797,2.769454396,4.731503684,3.586020089,3.951065525,3.367245244,3.13093087,2.720606811,2.977115035,2.95069236,3.571737477,2.637818881,2.995394065,3.408345028,3.919654714,3.611786162,3.460873593,4.137765808,3.53519449,4.114866717,3.82841833,3.906765557,4.415778944,3.648016688,3.502190552,3.797832694,3.979000971,3.708518345,4.273575566,3.337425664,3.739005565,4.09712195,3.995276466,3.265061771,3.111498777,3.652727402,3.363269216,3.932930458,3.35473424,3.315131444,3.60022217,3.972683465,3.104588271,3.122772097,3.451765,3.927014643,3.75893206,3.3563833,3.765131584,3.327687364,3.113700499,2.755891696,3.7402368,3.229341813,3.967445313,3.316913237,3.611207798,2.879254854,3.244871841,3.329482431,4.152767519,2.992043276,3.421909973,3.50586553,3.273888824,3.299288624,3.777156666,3.067690339,3.010708239,3.363717768,3.516822023,3.087208226,3.172071417,3.674031214,3.069169391,3.845710829,3.956948765,4.021230965,3.714212541,4.132749561,3.976812689,3.683977107,3.557949177,3.250082353,3.333538229,3.788664832,3.770173607,2.966005866,3.83362889,3.632151864,2.960011202,3.146850696,3.647636863,3.783467131,3.405420613,3.927441393,3.581206609,4.092537285,3.947151819,3.824034611
SREBF1,4.899842674,5.203584884,6.491505205,4.88041126,4.994389645,4.900035963,4.202793823,5.222275198,5.774626312,5.171395,5.318530156,4.900035963,5.548865054,7.011450912,4.028684068,5.784524922,5.840095589,5.521594159,5.436738189,5.645718949,4.269915854,4.562987243,5.308794067,5.125907286,5.346435724,5.596473048,4.546023951,4.995448338,3.035236793,4.218013903,5.343962052,5.427545836,5.93822462,5.620419259,4.784760463,5.49676911,4.350143602,5.836992061,5.537218401,5.067556978,4.491724851,6.700478559,5.119007497,5.531649699,4.728802135,5.626106169,5.775063714,5.118488473,5.58022389,4.127402166,5.620331277,5.477518674,5.173027465,5.185489969,5.025799562,4.681640413,4.594578406,4.927531468,4.188432576,6.050751992,5.159455619,6.372219076,5.34122792,4.817490237,4.008244842,6.031997223,4.757145956,4.996958119,4.19573342,4.448041948,3.617357262,5.708140323,4.870014484,6.949412369,5.420452085,4.414216733,7.378776035,6.371292253,5.097324252,6.575406127,4.989311612,4.911202612,5.989684003,5.02094217,5.210365484,5.456402059,5.705715318,4.191807395,5.265095536,4.589703573,3.977957602,4.782413807,4.88802233,4.332213824,6.070127386,4.523536865,4.045477919,5.089993823,4.835423894,5.202821244,4.241535142,4.729879012,4.874865805,5.678328299,5.101309698,4.714844455,6.614556734,6.466193137,5.261320187,4.323600651,5.334232161,4.9915808,6.407277963,6.326819546,4.712634296,5.081752911,6.550620592,4.958457596,6.127476457,6.088658934
SRPRB,5.874280572,6.503199242,6.068941613,6.257770625,6.576668758,5.488624261,6.052804949,5.891215017,5.631051883,6.192618309,6.229422572,5.779981938,5.657614283,4.872597319,6.39848377,5.970681128,5.944877182,6.250493607,5.751685978,6.69283725,6.849181134,6.236293612,6.873948506,5.932861974,5.865730797,5.650313646,6.172729518,5.84711499,6.154036311,6.72973765,6.306429951,5.207369702,6.009174709,5.656047246,5.288949105,5.677423674,6.513905998,6.385831347,5.936199764,6.037529383,6.443139158,5.697784938,6.286785063,5.682621049,6.310036497,6.166604989,6.064428059,6.661862163,5.930105725,6.4089292,5.831596071,6.094506339,6.222182442,6.372950357,7.088155381,6.545725944,6.760678703,6.393563785,6.324085114,5.644891673,6.193127117,5.624133071,6.757756679,6.539586902,6.044387562,6.104548435,6.999612224,6.480434784,7.611842953,6.349621817,6.08170818,5.966801891,5.949976078,5.176015529,6.023104509,5.926407492,5.632297302,5.335118763,6.218411149,5.454597057,5.3359441,5.94142797,5.858102873,6.277043714,6.918210896,5.857864082,5.845540231,6.443396133,6.089561708,6.511714708,6.655374728,6.794327482,6.745007354,6.616563546,6.067303127,6.641037297,6.314877757,6.780661805,6.392825711,6.579041328,6.057012632,6.705378036,6.055213011,5.396234856,6.242324305,5.689508839,5.854816034,6.241695297,5.769335374,6.483904432,6.280553654,6.608976266,6.134444803,5.761771941,6.221554255,6.509244533,5.741787849,6.214903852,5.689735258,6.182843232
SRSF10,4.61370255,4.815934009,4.319408393,5.166008383,5.388630408,3.925686168,4.432358159,4.054969999,4.163522884,5.103841697,4.929672662,4.845008236,4.082719618,4.152451161,5.120385121,4.096363068,5.039186658,4.813180905,4.639608419,4.956186787,4.039805179,4.621530304,4.815037392,4.512321714,4.949595628,4.537824089,4.640412699,4.569424254,4.61733375,4.154202428,4.977467691,3.909283484,4.278780241,4.513989665,5.557272223,5.25408756,5.029028761,5.806161629,4.618162289,4.968081534,5.674243124,5.299808787,5.200912333,4.37604028,4.649471757,4.642915246,4.754315654,5.278274744,5.179522993,4.895147484,5.046744234,5.247114819,5.276195142,4.763544364,4.376345956,5.067875304,4.451969358,5.040997605,3.913080885,4.4960852,4.768824792,4.357178967,5.150969844,4.364089119,5.30277599,4.438712024,4.531967777,4.610351629,4.960604378,4.605192062,4.718673971,4.514223277,4.631308038,4.418844343,4.577573846,5.594664988,5.096304027,4.274902717,5.892172419,4.230172265,5.573368467,4.64110668,5.465168027,4.827869823,4.634750075,4.918896622,4.691405746,4.772191828,4.699807013,4.384857987,5.072444562,4.47840885,4.458749456,4.732860703,4.799854052,5.255636688,5.151245931,5.290133152,4.782749278,5.033524317,4.85975591,5.296020495,5.068408557,4.129151107,4.567442012,4.887842044,4.686965476,4.511215001,4.679964201,5.134352387,4.446004729,4.671802869,4.593580855,4.628202002,5.240337229,5.285638949,4.856203894,4.682719357,4.878823414,5.513421262
SRSF3,6.581334675,6.984260081,6.855841485,7.097702437,6.874080112,6.196199812,7.05417884,6.49102411,5.94405959,7.013348358,7.033391064,6.947687194,6.587557017,5.948766692,7.504544125,6.230179952,6.790726432,7.015171934,6.757077933,7.333480088,7.335423407,7.349954366,6.806084276,6.883598824,6.801117258,6.497655473,7.10691778,6.554990909,7.09557425,7.202974004,6.915438438,6.356716055,6.50841439,6.635352458,6.459479161,6.992379839,7.409314556,7.684257705,6.187322378,6.880413709,7.484379849,6.946470038,7.531744038,6.370540951,7.140348196,6.790203813,7.107311247,7.0961058,7.192644937,7.774419422,7.025560402,6.77832424,7.747433725,7.851685961,7.340629916,7.217217142,7.141582996,7.234071107,6.531790036,6.354383395,7.054688964,6.514400039,7.556649359,7.464584957,7.126103526,6.70275311,7.663254235,6.998441499,7.409418092,7.596773426,7.011232847,6.863100929,6.498585968,6.415920879,6.551986586,7.22230225,6.929689229,6.46665322,7.170514983,6.451476543,7.024678712,6.606764962,6.947216121,6.841735417,7.702460157,6.640950563,6.512851055,6.463928108,6.661247944,6.661527296,7.662301648,7.376252176,7.173455281,6.972419251,7.045085791,7.322124649,7.154242941,7.656978952,7.375318383,6.979349736,6.915563923,7.404043917,7.013056864,6.093648905,7.172824508,6.905314793,6.581614873,6.828541461,6.938352843,7.649141907,6.84314722,6.957489804,6.875185369,6.112864824,7.585843628,7.279749853,7.041021706,6.868948457,6.673617195,7.296275682
SSX2IP,3.644733082,4.398836021,3.513111704,4.023663437,4.284514133,4.214793141,3.419174801,2.758708252,3.356552328,4.332987138,3.463269325,3.635510633,4.328046556,3.321956948,3.849909213,4.232453546,3.928502979,4.827265208,3.858050641,3.632687002,3.487113279,3.357481628,4.832074788,3.280288245,3.941237801,3.309292623,3.024957899,3.018580766,3.072877547,2.898130942,5.127691052,3.629752942,3.402026307,4.400189509,3.808838074,3.981222478,3.408820535,3.400251001,4.421391632,3.912927648,3.191925805,4.479165877,4.274000685,3.355650617,4.588210916,4.151566612,3.959788699,4.378074587,4.954996551,3.151420488,3.3310029,4.773780116,4.000847334,3.96686417,3.766648162,3.570426499,3.871616978,4.858548012,4.092681041,3.858309295,3.73047693,3.672810009,3.385500064,3.873911605,3.836176625,5.79057136,4.114491964,4.37106394,2.87235599,4.269975679,3.21496406,3.324968974,3.795247451,3.55327448,4.485896915,2.593807903,5.122150869,3.601553904,3.888207465,4.666018016,5.004290141,2.981834391,4.299281296,3.856059439,3.977444794,4.446467986,4.261982057,2.635963294,3.644329316,3.841469999,3.710944155,3.687071889,3.728780371,3.947142465,3.784032779,4.154485998,4.550716008,3.524327009,3.081902005,4.01238989,3.074916402,4.942669323,3.66104267,4.152329466,3.536301619,3.724530224,5.161319358,4.408372204,3.982920583,4.875789891,2.111064708,3.483893149,3.735977009,4.223993954,3.228079841,4.022891527,4.396001891,3.530907243,4.43086063,3.944755392
STAMBP,5.075720871,4.502012288,5.032762074,5.044555867,4.511822218,4.600263806,4.709941246,4.491506808,4.546215385,4.936897012,4.777261892,4.849548972,4.063080081,4.513471796,5.196272611,4.522727461,4.46422389,4.881879931,5.230379803,4.868879336,5.311837303,4.727985783,5.039897277,4.433052912,4.712381176,4.819908272,4.980852464,4.409485981,4.208166063,5.20144175,4.768988833,4.264296212,4.289642683,4.784095615,4.792272327,4.837423576,5.135341961,5.144458393,4.83721162,4.825231029,5.4305596,4.818012017,5.017044447,4.928114453,4.948385922,4.750644019,4.945729421,5.066351866,5.149409774,4.980194428,5.250097516,4.764951186,5.524558953,4.833289864,5.145726359,5.088514776,5.2660069,4.700872462,4.59491276,5.046421211,5.069856806,4.583422805,4.861856138,4.539047114,4.538022823,5.054032281,5.035496349,4.54511584,5.471480133,4.483628779,4.696383377,5.083098459,4.551442189,5.059389891,4.421088619,5.08557762,4.641291685,4.727141734,4.90138343,4.459739798,5.638658908,4.609364928,4.830955,5.093923508,4.533824953,4.607922067,5.088858186,4.527408193,4.8899602,4.827285535,5.529845928,4.410992287,4.565548435,5.147253777,4.975676038,5.267970189,4.569150794,5.257987427,5.025564832,5.123695163,4.291286755,5.404909932,4.752315076,4.591242569,4.477560768,4.615422183,5.163941456,4.365524577,4.618256278,5.142082544,4.923268053,4.701166431,5.087403435,4.917665661,4.905865918,5.309390858,4.78845081,5.511196022,5.116589329,4.996799982
STAT2,5.559978136,6.163712061,6.904050502,6.27101661,7.589369508,5.129320114,5.500467467,6.159724033,6.107541417,6.430216683,6.676907699,6.857467254,5.327335269,6.613689292,5.155198728,5.620823908,6.193842694,6.391796928,5.989379739,6.299920488,5.047551476,5.876629902,5.754238143,6.039750356,6.169628417,6.12529154,5.848780658,6.501759178,5.955184916,5.26189182,6.980997512,5.339301318,6.156455271,5.331454428,7.191858708,6.932002098,5.498847611,6.566282415,6.454141339,6.147695409,7.457678007,6.939877713,6.691094422,5.787476869,5.320885371,6.08317081,5.601271608,5.446216522,5.597024563,5.588861521,5.883327556,5.919382991,5.75281548,5.027308896,5.735543839,8.244196363,4.118309885,5.602326221,4.487267665,5.716683672,5.852812871,6.369766578,7.113731749,5.323615061,5.863011697,5.786355893,6.021823925,6.094267745,5.264397559,5.195347598,6.066048278,6.978597212,6.85379609,5.655237324,5.459785691,6.069766602,6.210116073,5.813139851,5.789306708,5.715522768,5.015751781,5.647078455,5.927197212,6.936539008,5.404569379,6.806064937,6.762635838,5.823988771,6.548174573,5.199142278,5.726605097,4.886120884,4.683365214,5.149153664,7.149513425,6.407561798,5.885486512,5.665202302,5.237250121,5.677316547,6.158583434,5.621313439,6.677743598,5.667071792,6.31249637,6.355366955,5.974937651,5.844922898,7.29584606,5.767850746,5.434848368,6.683047938,6.139461309,6.966809965,4.553815114,5.115216399,5.408735634,5.756118611,5.923284694,6.214802853
