GeneSymbol,TCGA-02-0047,TCGA-02-0055,TCGA-02-2486,TCGA-06-0125,TCGA-06-0130,TCGA-06-0132,TCGA-06-0138,TCGA-06-0139,TCGA-06-0141,TCGA-06-0152,TCGA-06-0157,TCGA-06-0158,TCGA-06-0168,TCGA-06-0171,TCGA-06-0174,TCGA-06-0184,TCGA-06-0187,TCGA-06-0190,TCGA-06-0210,TCGA-06-0211,TCGA-06-0219,TCGA-06-0238,TCGA-06-0644,TCGA-06-0645,TCGA-06-0646,TCGA-06-0649,TCGA-06-0686,TCGA-06-0743,TCGA-06-0744,TCGA-06-0745,TCGA-06-0747,TCGA-06-0749,TCGA-06-0750,TCGA-06-0882,TCGA-06-1804,TCGA-06-2557,TCGA-06-2558,TCGA-06-2559,TCGA-06-2561,TCGA-06-2562,TCGA-06-2565,TCGA-06-2567,TCGA-06-5408,TCGA-06-5410,TCGA-06-5411,TCGA-06-5412,TCGA-06-5418,TCGA-06-5856,TCGA-08-0386,TCGA-12-0616,TCGA-12-0618,TCGA-12-0619,TCGA-12-0821,TCGA-12-3650,TCGA-12-3652,TCGA-12-3653,TCGA-12-5295,TCGA-12-5299,TCGA-14-0736,TCGA-14-0781,TCGA-14-0787,TCGA-14-0789,TCGA-14-0790,TCGA-14-0817,TCGA-14-0871,TCGA-14-1034,TCGA-14-1402,TCGA-14-1823,TCGA-14-1825,TCGA-14-2554,TCGA-15-0742,TCGA-16-0846,TCGA-16-1045,TCGA-19-0957,TCGA-19-1389,TCGA-19-1390,TCGA-19-1787,TCGA-19-2620,TCGA-19-2624,TCGA-19-2625,TCGA-19-5960,TCGA-26-5135,TCGA-26-5136,TCGA-27-1830,TCGA-27-1831,TCGA-27-1832,TCGA-27-1834,TCGA-27-1835,TCGA-27-1837,TCGA-27-2519,TCGA-27-2523,TCGA-27-2524,TCGA-27-2526,TCGA-27-2528,TCGA-28-1747,TCGA-28-5204,TCGA-28-5207,TCGA-28-5208,TCGA-28-5213,TCGA-28-5215,TCGA-28-5218,TCGA-28-5220,TCGA-32-1970,TCGA-32-1980,TCGA-32-1982,TCGA-32-2615,TCGA-32-2616,TCGA-32-2632,TCGA-32-2638,TCGA-32-5222,TCGA-41-2571,TCGA-41-2572,TCGA-41-3915,TCGA-41-4097,TCGA-41-5651,TCGA-76-4925,TCGA-76-4926,TCGA-76-4928,TCGA-76-4929,TCGA-76-4931
SPOCK2,8.592945826,6.430577998,7.29031473,6.75990682,5.893083062,7.177849043,5.390416623,5.828083156,6.813763238,7.63573408,6.344643888,7.792977654,8.589059342,7.917260479,6.1188871,7.909248076,5.339251427,7.897011053,7.198167035,6.449706627,4.952389484,5.420714815,7.881332414,6.36367397,4.410123978,6.116568536,6.289797586,6.111298453,5.578938713,5.23155145,8.122792283,6.775095329,6.875002243,6.074479747,8.126918151,5.78471074,6.569439445,5.67730245,6.66425669,8.005846269,6.139373307,8.114231141,7.672975441,7.777778043,7.373552516,8.570343005,7.83507139,7.397788418,7.691012043,5.071252111,6.183817971,7.269033146,5.551986586,6.257278458,6.121811151,5.318136041,6.528099303,7.345026393,6.970371679,8.034095735,6.966262026,8.018355987,6.755038443,5.814696531,3.729694151,8.557983629,6.310538259,5.942892137,5.652219729,6.336345879,5.941613419,7.031914542,7.689336905,7.768134028,8.685546352,5.374159641,7.952337644,8.638669767,5.847365589,7.421881368,6.090921161,6.471584179,6.427736894,7.765487672,6.48058827,7.681550464,6.80276837,6.09626607,7.041677767,7.641181119,6.034233326,6.917984237,6.218308457,6.095226105,6.067761317,6.038504223,6.969483225,7.135030996,7.199765577,7.915476085,4.507014423,3.804177497,7.624274201,7.820894387,7.551576769,5.426365404,9.22705175,7.51689922,7.627670305,4.847500895,6.753022817,6.056399278,8.186390616,8.660111089,6.987543711,5.95332112,7.067148214,8.024324112,6.914740305,7.003478559
SPRYD4,2.102355789,2.10033855,2.340875555,2.441138169,2.289096702,2.165976236,2.292163319,2.465739436,1.65250944,2.313042641,2.812066893,2.333022929,1.943133676,1.923263298,2.192288869,1.761370386,1.974162168,1.832566004,1.783708083,2.243638618,3.185438429,2.456884983,2.020448863,1.978049156,2.252536767,2.177885909,2.119986907,1.940880872,2.120716881,2.280213996,1.987611923,2.305036624,2.386810946,1.679648991,2.842516291,2.227063306,2.310747275,2.429026716,2.296956574,2.231309516,2.360926074,2.275334895,2.375734539,2.516166471,2.404085654,2.683337139,2.168224826,2.391987626,2.089532048,2.01324785,2.353774945,1.618191662,1.684100577,2.064641463,2.535555333,2.070870146,1.869516116,2.139305766,2.897046762,2.032806145,2.518484782,1.842737525,2.439410374,2.274261661,1.76251891,2.145710058,2.512555596,2.216423822,2.063710013,2.047991995,1.847916755,2.325789346,2.392839447,1.609896767,2.213627239,1.776693582,1.583567221,1.915788573,1.945982186,1.532865503,1.870857864,2.446653247,2.233366584,1.938737446,2.872986315,2.182882949,1.755186697,1.883151571,1.936063102,1.810689873,2.134976596,2.114633549,2.69483563,2.131227284,2.372757126,2.453543918,2.443818797,2.443261849,2.844486088,2.06715682,1.982801963,2.228018254,1.84631278,2.191562651,2.291456216,1.944783499,2.023858567,2.36353556,2.125717218,2.359746047,1.551540626,1.934516502,1.9067367,2.418702695,1.517225293,2.318258988,1.929450163,2.6073895,2.587701021,2.456254193
SPTBN1,7.390497449,4.871035355,5.996763835,6.898664263,4.958044565,6.07175838,5.683064786,4.520912493,5.039370926,6.827114015,7.071067579,7.350269156,6.396118378,6.938604552,6.489414485,5.625556896,7.201511345,5.903209435,5.980262987,7.023425032,4.680825049,5.148433873,6.479025177,6.091663872,6.619496647,6.541917459,5.883408208,5.85903527,5.921724327,5.330963474,7.232981107,5.985131512,5.783524754,6.607114263,7.261382251,6.116021593,6.581501897,6.695386997,6.705510747,6.076995121,6.858334163,7.510685851,6.61823425,6.017474336,6.342263162,6.088385447,6.462749278,6.532485285,7.334883759,5.426502947,6.782238178,6.445251619,6.600990742,5.75414459,5.493429581,7.250665086,5.944242358,6.377665179,4.719484655,6.38604871,6.387350477,7.19947801,7.119087411,4.903958948,5.848380072,7.354479489,5.030795125,5.115541028,6.332879758,6.263284226,5.923111139,6.959736544,6.818045261,7.148342348,6.176270905,6.53142669,6.328739544,6.956208862,6.61323106,6.005581885,7.028259718,6.56420895,6.138171435,6.590022586,5.257493448,5.976061133,7.089089199,6.652731704,6.850526917,6.350200191,6.744305089,5.211794869,6.112289365,6.5489498,7.02249765,6.591679417,7.271547066,6.378232421,5.488675671,7.246369131,6.747594175,6.702243346,7.572027886,6.377772746,5.950130097,6.116620516,6.366822262,6.560470409,6.976974177,5.952673697,6.018175693,6.234108481,6.510006134,6.868412679,6.228381969,6.715294868,7.314517084,6.228301151,6.729823284,6.794089598
SPTLC2,4.802606834,4.788920573,5.096923836,4.790626093,4.969044551,4.984024192,3.928872455,4.508460346,4.201531928,4.665677007,4.190045887,4.772297417,4.561869871,5.910687097,4.744010358,4.389312115,4.576739796,4.630673389,4.467122941,4.265871919,3.08236197,4.44773126,4.122656155,4.762274393,4.10807276,4.174230625,4.63367532,3.620222759,3.401493945,3.660917211,4.546678425,4.164279444,3.396474633,4.893866969,4.124568013,4.890913572,4.650546301,4.379953597,4.454557578,4.663737407,4.688029254,4.221312572,3.984407065,5.406424423,4.410795607,4.87024634,4.24105457,4.266314309,4.143181146,4.030238954,4.254314365,4.592367333,3.526682328,3.927526728,2.927593096,4.891326828,3.330085073,4.35918379,3.46924782,4.484299281,4.288712917,5.033757756,4.148738913,3.673963397,4.299750187,4.726645965,3.478648295,4.054900559,4.284869433,4.155336374,4.338788074,5.010157699,4.98862107,5.753061605,4.707574485,5.373630813,4.910425673,4.844671874,4.127913868,3.530944687,4.317448794,4.165228607,4.454774698,5.109983141,4.18428823,4.907703085,4.760588228,4.534976696,4.770474935,4.20030032,4.500980467,3.775219145,3.673680789,4.373676049,5.237250121,4.780577823,4.550537483,4.960326357,4.15501248,5.246681702,4.920850641,4.142119314,4.520233649,4.777661679,4.375234095,4.12374068,3.679952944,4.881268166,4.424727298,4.223870426,4.884045938,3.995755847,4.903404684,4.99576489,5.003791106,4.345076971,4.453445146,4.836580614,4.340419844,4.289989347
SREBF2,6.691863535,5.819813774,4.584926433,6.886424552,5.259023855,5.912585201,4.807128195,4.177567039,4.017423112,7.199456415,6.449835362,5.764733616,5.872299346,5.729199259,6.737871953,5.806837005,7.215913462,6.321311211,5.248899107,6.264538308,4.382805568,5.436465035,6.511477527,5.210735624,6.362892396,5.356393865,6.376398053,6.042650903,4.904850144,5.159528278,5.258096758,5.450119197,5.464923068,5.673310489,6.229586,5.572841174,5.69882966,6.710963434,6.305067642,5.40828388,6.269895288,5.027207143,6.212596574,5.279515868,6.177473358,5.012532919,5.093120675,5.797132333,7.084834957,6.168517688,6.843931098,6.285696277,4.639046894,6.313672139,6.172561521,6.710905594,4.399348856,6.103468265,4.363913965,5.711858288,5.963765408,5.985058628,6.004703625,5.110221239,5.128705823,6.123622746,4.485149855,4.382155372,7.003289649,4.497446309,5.510503095,6.421770309,6.112552103,6.032513046,5.724552052,7.293369564,6.232802717,5.378924258,6.808607719,4.906043966,5.44516718,6.456748664,5.720278465,5.217242351,4.32010193,5.443908286,6.26913042,5.05343721,7.088385447,5.019924261,6.005303416,5.375032479,5.600703877,6.459351285,6.72212307,6.987958613,5.907246417,5.055776989,3.775440406,7.071157702,5.083196345,5.764080711,6.472614489,6.258492543,4.937292597,5.691199135,6.801882927,5.47244228,6.475266506,5.256795556,6.460418216,6.318497619,5.427455325,5.843853232,7.332753576,5.83441037,6.04908617,5.591287457,5.901373775,7.180687935
SREK1IP1,3.634651347,3.903684252,3.829098595,3.582640298,3.323759155,2.986847774,4.045617705,3.292310588,3.362792478,3.540126488,3.801841549,3.586908826,3.240512782,3.428745398,3.972738599,2.971902171,3.441961466,3.421155961,3.598555773,3.499552536,4.072371671,3.851419245,3.44127099,3.469964098,3.420388079,3.792199433,3.046578367,3.119372779,3.459588995,2.816312982,3.712815854,3.449006639,3.492545424,3.688930052,2.929677395,3.563573059,4.024337411,3.991063739,3.692293278,3.774344302,3.95910243,3.492545424,4.133399125,3.363157057,3.83020461,3.510417642,3.920007401,4.164359906,3.115615931,3.639891993,4.040357675,3.38656266,4.196001073,4.040506725,3.890631517,3.495835844,3.976070301,4.079241559,3.647602329,3.395433025,3.914229642,3.494825191,3.784681953,3.511177042,3.062173532,3.750467159,4.49092306,4.447129524,3.694902474,4.302867361,3.474773476,3.464197746,3.709367842,3.776535679,3.856786546,3.366699889,3.541849331,3.280332792,3.766393743,3.328879538,4.325364826,3.188226828,3.494722806,3.558720701,4.500113677,3.919559378,3.4142032,3.63948687,3.142201021,3.722422306,3.81933097,3.467957623,3.692862351,3.967629753,3.48707468,4.033995561,4.271993319,3.813062871,4.081902005,3.412076939,3.294414897,4.200355255,2.978634962,3.046229109,3.277508728,3.558696215,2.937193711,2.96036343,3.633663697,4.12465899,3.033317273,3.337882322,3.674889961,3.535629979,3.977637118,3.621325163,3.742081686,3.601779701,3.842928563,3.481337695
SSH2,4.269541891,3.173703117,2.884793263,3.315102453,3.500904007,3.320051371,2.566425513,3.63916269,3.302903908,3.846102126,2.942514505,3.44911232,2.843019046,5.357245839,3.564439143,3.121048566,2.873065086,3.471291528,3.34079012,3.585887933,1.891458073,3.337168731,2.854514365,3.764441703,3.621512722,3.374051803,3.635475807,2.426559974,2.059493725,2.410368243,2.585563498,2.50586553,2.471759742,3.699074061,3.439649731,3.554122203,3.875593326,3.545721311,3.983203406,3.084353455,3.062018066,3.55098683,3.102977202,4.189397616,3.295194037,3.569454635,3.112716811,3.366490082,3.103816525,3.161371766,3.848627948,3.926056366,2.498404066,2.685312266,1.379953597,2.561277251,2.570098568,2.553679975,2.035166397,3.051685319,2.824503114,3.580591734,2.485143413,2.281965254,2.908601579,3.755966448,1.707789805,2.191309967,4.128606853,2.503832097,2.562962829,3.508149721,4.374663934,3.915243617,3.407719837,4.607620303,3.357340863,2.903501093,3.719336794,2.256044474,3.112066208,3.044149278,3.062052616,4.170053235,1.976400298,3.872602244,3.480226339,2.912189968,2.999098034,3.569673362,2.846653774,1.797012978,1.291780348,2.337197281,3.420873104,3.307093315,3.319299998,2.890796866,3.177582984,4.804456317,3.752834209,2.849198652,3.276169082,3.153189222,3.276898599,3.110095929,2.9256387,3.339351207,3.227648671,2.810422538,3.517263093,2.363647691,4.073263266,3.449548169,3.76530135,2.809455605,2.978598356,3.35562243,3.399731653,3.411290648
STAC2,5.358403295,4.264266182,4.923491507,5.069281119,0.945083264,4.918386234,4.675172332,3.394075066,2.42005116,5.903638465,4.028613352,4.581622405,6.238918668,4.140492378,6.332985348,1.568664514,4.770675785,6.050701937,4.182557237,2.707591049,4.146704093,4.515699838,3.760902206,6.459262748,6.63711172,4.142323573,6.233086596,4.40729836,2.880861811,4.780457091,3.035993333,5.542484034,4.120169435,3.763836459,3.586572611,2.832991252,5.194693827,6.682998796,3.78307943,4.196103398,3.729335235,3.629076798,3.997193033,3.801976021,5.705803773,4.135034075,6.137974782,5.237441347,7.008204497,4.86221332,5.420782174,6.082481196,4.257191698,4.442233582,4.585845881,3.846874374,2.070732786,7.887231584,4.628452831,4.532080024,3.295620181,7.218044911,3.717440638,3.401289138,2.501592005,2.716398335,3.532142379,2.047677975,3.044026841,5.582125418,4.306991279,3.812220955,4.67890009,5.651111982,3.969611003,8.047560745,2.14574266,3.289008146,5.880421056,4.810787541,3.691857953,4.822250869,6.430009221,7.026555533,1.817746035,7.517308768,6.130790876,2.518132236,5.118621361,3.737113463,3.713486873,4.511948689,0.760859637,5.760997982,4.841963058,3.439423673,4.163547036,2.175907779,2.847596102,4.654744853,3.639961431,5.33981438,4.356848079,5.931179539,6.09379255,5.067139607,4.445196982,4.183605609,3.867263911,3.738865094,7.557729432,3.265571917,7.944108799,3.732236633,6.056100093,6.338187274,7.407313658,4.704971534,4.415069058,5.359292744
STEAP3,6.119571984,7.226064363,7.099701273,6.356045185,5.836350859,5.330974226,6.303800836,6.272846231,6.14388928,5.796288854,6.975735643,5.66881976,7.837734515,6.370875686,5.29506176,5.634140177,7.528361119,6.634384167,7.002198434,7.317339347,3.95778462,3.935393741,7.672818494,6.51880263,7.336010178,6.752899756,4.827940937,4.912683393,4.578419491,4.939790755,6.672805767,6.189452968,7.295265682,6.484320229,6.873243536,5.839886544,4.909518714,5.747285344,6.230222231,6.493743391,5.650951201,6.765200554,7.575330485,5.830214753,4.061992154,7.138047506,6.928463894,6.360696114,5.841105128,5.457449831,5.605941699,7.473580751,5.221788166,4.557232392,4.958480796,6.537556996,5.345556051,6.894044077,5.71139854,6.042552415,6.027645072,7.181416665,5.027353134,6.053904166,3.585551481,5.499007127,4.517212692,6.99160234,3.758484409,6.131004979,6.151791858,6.101418964,7.32652836,5.210833014,8.295165103,3.349761568,5.579092633,5.553876537,4.952482674,7.114995776,5.696157999,5.522708632,5.412893279,6.4810131,5.192241518,7.254777316,5.725051268,4.697189997,6.45396362,6.38819126,6.040706165,5.843617096,6.166313748,5.869930613,6.046942814,6.106362978,6.51921321,6.061227524,7.513957304,5.689668175,5.372826762,6.271849562,6.563698125,5.432982784,5.747433054,7.274972582,5.02973115,6.57175871,5.790360227,5.134643992,5.414057712,5.986713551,5.708018893,6.630884485,5.968473269,6.392001369,4.815503702,8.536345529,5.906854528,6.72899527
STK4,4.30987466,4.405971944,4.118559071,4.895176574,4.601054648,3.810227146,3.565682468,4.069092037,3.720628698,4.958833397,4.127823096,4.617874411,3.713915721,5.244285811,4.150925178,3.774407561,4.032594591,4.246803292,4.150137204,4.677378569,3.03562391,3.563878078,4.073417525,4.183565912,4.113217075,3.915262741,3.354184134,3.746807197,3.391355305,3.93561061,4.334568276,3.182056609,3.26407097,4.39822038,4.136888608,4.788915354,4.464648665,4.617192675,4.329991823,4.751238751,4.966315099,4.273784412,4.309212575,4.320116376,3.667778612,4.016309107,4.19061486,4.345339598,4.303554282,3.817080866,4.159225511,4.468915607,4.196339504,3.471122414,3.182755851,4.525561525,3.506335354,4.02849843,3.169235549,3.664505596,4.331196429,4.49217366,3.826172194,3.401084302,4.648614997,4.458834744,3.853147341,3.878764571,4.037961995,3.735478852,4.135387112,4.068584831,4.377207059,4.09065022,4.466202928,4.465308452,4.252498922,3.656599335,4.201210399,3.539655137,4.961803885,3.877351626,4.378345149,4.315638682,3.046508522,4.117445707,4.531131892,4.167478361,3.803919281,4.632146047,4.656467768,3.14525355,3.260612855,4.209788656,4.155992036,4.304087517,4.267760499,4.237892539,3.696528046,4.537227721,4.234325035,3.858418712,4.038093729,3.869999684,3.853157324,4.097256821,4.052563704,4.076507789,4.37118943,4.350228485,3.807746458,3.829118896,4.262906662,4.207010414,4.850459408,4.628277839,3.764898123,3.910204984,4.194875023,4.095713484
STPG1,2.484731074,2.130469661,3.992052343,0.985136067,2.353577364,2.546561136,0.894837161,1.408331439,1.971295228,1.245252252,0.482228746,1.898750108,1.220206113,2.49922085,0.637563879,1.649569476,1.519491583,2.695815692,1.274112538,1.65672517,2.016175368,1.27857955,2.199656642,1.584385307,1.983495294,2.720628698,1.291249913,1.66489238,1.393031723,1.423631952,2.703344378,2.289598422,2.740884398,3.111565545,1.986119636,2.238450599,1.197739606,0.721941313,1.296075575,1.99573776,2.72141641,2.22125843,3.01237201,2.208017755,2.604877868,1.091056613,1.801862238,1.258880684,0.711494907,1.353492678,0.720015735,2.563573059,2.347949066,1.234623941,1.596315008,2.163080032,1.098150021,1.931002202,2.403131355,2.302728475,0.946506299,2.618332639,0.454702328,1.658234337,1.913301134,3.091699834,1.939640329,3.132264252,0.663754482,3.124609367,2.268554164,1.949049284,2.387803665,2.468687573,3.073751695,1.09071796,3.445779665,1.303868403,0.607768235,2.929734198,2.366084369,1.163563137,2.126873767,1.786512725,0.861002514,3.430927517,2.188780698,2.886569656,1.558463573,0.733093981,1.485993489,1.563987869,2.245982361,2.79100135,1.462732922,1.572307624,2.930321025,2.795538392,2.717341926,1.80330971,2.067087965,2.537892407,1.39149279,3.112750168,1.558904337,3.890475877,1.831553004,1.92808602,1.993493221,0.902112179,1.481970527,1.837902886,1.833578294,1.977096712,1.020555538,3.008791631,2.838608948,2.183041807,2.704982596,2.103296202
STX3,2.631383712,3.43091414,3.626626032,3.298819583,3.896988658,3.067019106,3.143507706,3.563841479,3.70617688,2.670636423,2.926967218,3.570499362,2.563328998,4.221567789,2.315798063,3.294826571,2.325731791,3.64655439,2.935968844,2.952743576,3.010403901,2.318287915,3.432812459,3.111265063,3.448081606,3.53159356,2.277955001,3.392152534,2.983550017,2.291279387,3.745355669,3.022509856,3.347495584,3.633593955,2.955163988,3.588216914,3.229926255,3.716047074,3.367133393,3.922302526,4.070595412,3.653140292,3.628563649,3.618649789,3.396652728,3.516922851,3.316449893,3.419781567,3.745355669,2.10534284,3.634709423,4.038822441,2.70515959,2.446203286,2.379953597,2.464511444,2.22119655,2.132609743,2.828022207,2.683539265,2.629100118,3.455899253,3.011263043,3.250719083,2.872375692,3.358002337,2.698062863,3.038559093,2.554809843,2.946075792,1.826640003,3.283729203,4.026242345,3.038910212,3.615910609,1.927213808,4.131984509,3.21966418,3.379815009,3.848758128,3.300958342,2.884441629,3.39277077,3.671316021,2.701881692,3.618943383,4.470094293,2.923738691,2.514602026,3.64714179,1.817827881,2.629146758,2.128194402,3.101364332,2.743687297,2.259995537,3.511822218,3.11797757,3.530283035,3.033176291,2.854534312,4.086342196,3.858806577,3.644594661,3.323067374,3.383441646,4.683556107,2.890427236,3.10129709,3.921864734,3.130519083,3.162016633,3.475396222,3.782880299,3.375136767,2.947647457,2.570681505,3.345453151,3.367301166,2.829666929
SUGP1,4.411188941,4.180744616,4.507877078,5.704907921,4.290711912,3.965682715,4.359977914,3.942683396,3.987739241,5.481863998,5.19491441,5.440982088,4.654853669,4.32574618,5.154097088,4.686220365,4.586068143,5.05017516,4.268142411,5.413495923,3.93093599,4.486353976,4.345978219,4.792969847,4.921850456,4.411629619,5.107231725,5.624021913,5.48868531,4.659856074,5.768795686,4.976363636,4.615898841,4.408378998,5.167827562,4.993570209,4.604557677,4.808354157,4.459156169,4.849849179,5.838235787,4.816799356,5.234075899,4.255508287,4.739583512,4.339258555,4.714827974,4.810900622,5.162121396,4.749464545,5.044839974,4.724437453,5.119269015,5.392032291,4.839309624,5.083902633,4.289804962,4.555644395,3.635638321,4.288882681,4.464315391,4.708391429,5.47166221,4.502566109,4.783760458,4.776177701,4.149673967,3.810720716,4.92754569,4.582610193,5.092008648,5.123889635,4.473845345,4.658462861,4.240627261,5.782738795,4.933634008,4.794031096,5.461728265,4.693146804,4.933945538,5.01233625,4.437946776,4.625884147,3.527383169,4.739486304,4.378372896,5.04350637,4.896257315,3.917594061,5.03124079,4.8522386,4.157253953,4.885139929,4.95871278,5.163208876,4.848778155,5.226955449,4.216664386,4.981190505,4.544114402,4.783519516,5.348791879,4.622075254,5.03526759,4.921141135,4.656639374,4.731677454,5.273221204,4.39508337,4.958754534,5.093602429,4.822888173,4.710740323,5.589260133,5.101032294,4.620903065,4.665938454,4.505903629,5.445925299
SUPT7L,5.219880978,5.322515873,5.273892553,5.794683585,5.547329517,4.759075919,5.173219398,5.300548415,5.347034871,5.810455957,5.274444317,5.447456873,4.924199673,5.173763071,5.077982105,5.283536607,4.992555454,5.500805239,5.130449068,5.353782001,5.179292082,5.080278181,5.030132992,5.067840893,5.221165609,5.492144812,5.187585657,5.501397743,4.792121327,4.959909226,5.701307848,4.856134159,5.311553975,5.380816013,5.791308779,5.427643044,5.572995745,5.670913964,5.386652324,5.842056117,5.974490308,5.777835236,5.534895793,5.207240837,5.293602233,5.265545664,5.263368742,5.431422386,5.592298556,5.126159294,5.532111202,5.330787836,5.42025669,4.979938443,4.568536838,5.370774576,4.832100112,5.169772709,4.804167169,5.395782596,5.398080113,4.951984034,5.411022804,4.922630782,5.83596196,5.344899494,5.463638803,5.592492917,5.274272845,4.898184162,5.14257273,5.033017668,5.374357901,4.845786087,5.416684387,5.106934526,5.033374544,5.117308555,5.694052773,5.139596372,5.726068261,5.189962893,5.768385494,5.664858256,5.284665887,5.712562766,5.369351315,5.214987366,5.032845808,5.079932723,5.274354856,4.818778997,4.560146323,4.873700022,5.358023443,5.581170447,5.652905189,5.705048971,5.564350729,5.220217724,4.994063737,5.07916901,5.471769494,5.244563634,5.154886952,5.788912745,5.437780364,4.65611305,5.412019337,4.650040733,5.153424349,5.257048345,5.622306649,5.710293997,5.41827092,5.365496582,5.367779911,5.233447118,5.483967293,5.803296793
SURF4,7.926808928,9.205764175,8.077253148,8.076171584,8.895639199,7.254483501,7.377234828,7.596981344,6.790189474,8.611571885,7.851920156,8.073162561,7.768701088,7.80642331,8.292668574,8.121502954,8.186948656,8.520146413,7.235862976,8.506580125,7.189608138,7.201646602,9.776246638,8.029709619,8.03210415,7.802743818,7.740874281,7.322697027,7.866766446,8.038211731,8.359192577,7.134248668,7.873926981,7.84132532,7.63989561,7.194634737,7.855584879,8.138875378,7.48396971,8.330534648,8.100533043,7.844105654,8.498768246,7.744510961,7.655094897,7.738429412,8.072984702,8.115563915,8.5519197,7.858186191,8.272398375,8.421532595,7.657964346,8.162224138,7.694411519,7.91783331,8.294436035,8.951884984,6.817896934,7.80530213,8.27981577,8.221579388,7.983314581,7.986204984,8.557682339,8.160333329,7.91049703,7.614248255,8.062660333,8.081629365,7.040109955,7.485174011,7.435109324,7.541293351,8.09395255,8.224049924,7.632296575,7.689066381,7.597447745,7.916486199,7.874912515,8.24131633,6.692077028,8.110572048,7.026909585,7.833486584,7.883066626,7.537120535,7.861250092,8.008421339,8.485874782,8.467777522,8.114921361,7.400830777,7.811043245,8.406955394,7.811860167,8.170054738,8.042885605,8.566039573,8.424124708,7.04572472,7.916785334,7.686669299,7.824144748,8.213097413,8.16215917,8.084184945,8.079820751,7.681148438,8.130672487,7.189073371,8.300326475,8.140408529,7.878863867,8.237079431,8.013527023,8.716377413,8.451927335,8.305396027
SURF6,4.511069485,4.36063818,5.049826773,5.388113749,5.036002128,3.756030519,3.988839172,3.722695526,3.263214731,5.907965003,4.860227859,5.310176499,4.792074462,4.613708443,5.153173005,4.480342684,5.126010574,4.792943827,3.8912928,5.267869093,3.356326953,4.03009767,4.961081521,4.697718228,5.443928172,5.116456253,5.003489803,4.982441481,5.583895113,4.594136463,5.384816553,5.098432191,4.779853278,4.815467838,5.792696606,4.747253114,5.048693932,4.987002455,4.456339629,5.053676137,5.244658767,5.426227848,5.665023181,4.404589814,5.005745798,4.411433025,4.990582797,5.238725727,6.155548889,4.80946075,5.927303898,4.940237239,4.597292791,4.780913721,3.841147911,5.08750103,4.45056464,5.405260619,3.186595635,5.368639157,5.270446714,5.484779401,5.225070513,3.778997006,5.715206994,5.497842259,3.675138451,3.85623876,5.26623184,4.865572447,4.490762648,5.077785617,4.527320608,5.100851533,4.81690173,5.652913791,4.760598872,4.928365585,5.280414459,5.397457303,5.875490119,5.566550331,4.382321407,4.972931552,3.181786357,4.967260849,4.996067811,5.426731039,5.344594182,5.483683591,5.707764962,4.469365054,4.280481274,4.395357617,4.909941073,5.510357506,5.460844112,5.413671928,4.380272301,5.883767424,5.021177654,3.993493221,5.722597173,5.024062539,4.576419344,5.065688625,5.1257792,4.583308465,5.231182772,4.817408372,5.596479012,4.109728291,5.04175989,4.858299348,6.202709601,5.832890014,5.122896311,4.893279685,6.095563701,5.769047037
SUZ12,4.289045045,3.913358585,4.070088735,5.054666175,4.212958363,3.423739507,3.703599088,3.322836707,3.446031205,4.814545297,4.624317341,4.688365021,4.2019161,4.524972598,5.00014877,3.476977826,4.442525551,4.113525485,4.3153561,4.666978091,3.199326842,3.816978505,4.162201978,3.990256028,4.695643115,3.661088289,3.961521466,3.856617253,3.953535312,4.117620247,4.436348429,3.301338885,3.553581683,3.67730527,4.520202213,4.875180453,4.676165838,5.199032314,4.31807818,4.530295521,5.218471211,4.765407444,5.369934045,4.041146589,4.047808825,4.014739127,4.578057132,4.87890677,4.683634703,4.114208753,4.752202661,4.185002255,4.674121633,4.513591806,3.927450875,4.90518721,4.061188633,4.725866555,2.801841549,3.902527064,4.586968856,4.150210333,4.50873288,3.659821831,4.321177698,4.229695583,3.906043966,3.765449879,4.70300654,4.110196178,4.60715274,4.306203901,4.617604106,4.43527521,4.505503534,4.910209782,5.117744905,4.04407057,4.981222478,4.044315425,5.52166953,4.172271479,4.83215076,4.695620846,4.053545818,4.45608988,4.513004291,4.7735375,4.120219212,4.523593319,4.817991558,3.969574167,3.719227257,4.807942185,4.495119505,5.309114327,5.149824332,5.044866197,3.939151337,5.050166452,4.715404704,4.535965838,4.572822988,3.548029653,3.96472207,4.430124667,4.975167004,4.45668132,4.551897405,4.70230292,3.551860501,4.360813732,4.808693946,3.747999583,4.897869652,5.29601315,4.613407887,4.440095094,4.527076593,5.055694575
