Feature,Coefficient_full_dataset,Abs_Coefficient_full_dataset,Coefficient_filtered_dataset,Abs_Coefficient_filtered_dataset
EEF1A1P30,0.002929011471085441,0.002929011471085441,-0.026833998343850234,0.026833998343850234
GRPEL1,0.0028928118684225733,0.0028928118684225733,0.006676002307093432,0.006676002307093432
TCEAL6,-0.002794537073886389,0.002794537073886389,0.04678914010993636,0.04678914010993636
VKORC1,0.002791015163279247,0.002791015163279247,-0.011332069476620715,0.011332069476620715
EIF4A1P2,0.0027638808800391234,0.0027638808800391234,-0.010046563176395065,0.010046563176395065
TFAP2A,0.0026416999326859696,0.0026416999326859696,0.02753039067656758,0.02753039067656758
TNFSF9,0.0024995680882904264,0.0024995680882904264,0.008514295627745149,0.008514295627745149
TREML3P,-0.0024909123975196106,0.0024909123975196106,0.0135458126941843,0.0135458126941843
LDHC,-0.002469762580361486,0.002469762580361486,-0.048217532041011577,0.048217532041011577
MPDU1,0.0024695962183738066,0.0024695962183738066,-0.011781340260287954,0.011781340260287954
FGR,0.0024666112607282086,0.0024666112607282086,0.05010140362770239,0.05010140362770239
CPPED1,-0.0024056770665434185,0.0024056770665434185,0.002948872124666589,0.002948872124666589
MMD,0.002255409867029021,0.002255409867029021,0.02690495796800504,0.02690495796800504
TUBG1,-0.002222966113603271,0.002222966113603271,0.017648325874879977,0.017648325874879977
TSPAN4,0.0021242487180760344,0.0021242487180760344,0.02876325518911749,0.02876325518911749
PLCG1,0.00203483175590904,0.00203483175590904,0.006763351870977082,0.006763351870977082
L3MBTL3,-0.0019865157054074134,0.0019865157054074134,-0.0028854691559918877,0.0028854691559918877
XRCC4,0.001970173953153781,0.001970173953153781,-0.031000866812356895,0.031000866812356895
OSBPL5,-0.0019409981581849697,0.0019409981581849697,1.0041756926888475e-05,1.0041756926888475e-05
MEA1,0.0018534382801072588,0.0018534382801072588,0.01563246076727735,0.01563246076727735
TCAF2,0.0017427404756953859,0.0017427404756953859,-0.02860540284406368,0.02860540284406368
ZFYVE28,0.0017192902654172588,0.0017192902654172588,0.01242467080322469,0.01242467080322469
STX17,-0.0016250046094546697,0.0016250046094546697,-0.00140694958914165,0.00140694958914165
AQP9,-0.0015882463361255891,0.0015882463361255891,0.012007057475139972,0.012007057475139972
ORMDL2,-0.0014157584233707966,0.0014157584233707966,0.001428347467635193,0.001428347467635193
COL25A1,0.0013873967498696672,0.0013873967498696672,0.013851813944184688,0.013851813944184688
EMP2,0.001308504440820985,0.001308504440820985,-0.00809237685762186,0.00809237685762186
NT5DC3,0.0012390088811655136,0.0012390088811655136,0.008437189182693346,0.008437189182693346
CRIM1-DT,-0.0012186477072134241,0.0012186477072134241,-0.02915496400738513,0.02915496400738513
PRKX,0.0011961586280145686,0.0011961586280145686,-0.0054422824563409985,0.0054422824563409985
NPTN,-0.0011909048945534446,0.0011909048945534446,0.002560031295246486,0.002560031295246486
PPIE,-0.001188770552106415,0.001188770552106415,0.025009750031871024,0.025009750031871024
EYA1,-0.0011854169221690363,0.0011854169221690363,0.037446694025603536,0.037446694025603536
BMERB1,0.0011637906649481311,0.0011637906649481311,-0.006317677694305188,0.006317677694305188
AC090617.5,0.0011320160963475866,0.0011320160963475866,-0.009096032619288583,0.009096032619288583
GOLGA8A,-0.0009513137575327989,0.0009513137575327989,0.0014455659433289037,0.0014455659433289037
SMIM15,-0.0009410818379145334,0.0009410818379145334,0.0077246612411940065,0.0077246612411940065
ACP2,0.0007674359523367497,0.0007674359523367497,0.0033305600587840625,0.0033305600587840625
KLRA1P,-0.0007583250579799773,0.0007583250579799773,-0.005124197081374694,0.005124197081374694
AL117328.1,0.000683986005224135,0.000683986005224135,0.08920717876534734,0.08920717876534734
SOCS3,0.0005451021919033467,0.0005451021919033467,-0.012963703658489534,0.012963703658489534
ARMC10,-0.0004254641408880459,0.0004254641408880459,-0.02168226356041123,0.02168226356041123
PIGV,0.0003806871240196091,0.0003806871240196091,0.020139110167655145,0.020139110167655145
KDM7A-DT,-0.00026850934248326343,0.00026850934248326343,0.022009954503651626,0.022009954503651626
