Feature,Coefficient,Abs_Coefficient
SRARP,0.001513118428630013,0.001513118428630013
SAMD5,0.0015130819150024149,0.0015130819150024149
FARSB,-0.001512371962655978,0.001512371962655978
BLCAP,0.0015120850890809614,0.0015120850890809614
TM4SF1,0.001511808921955243,0.001511808921955243
ITCH,0.0015117585716328146,0.0015117585716328146
PNPLA2,-0.0015115370735999819,0.0015115370735999819
QSOX2,0.0015111003019874344,0.0015111003019874344
CIAO2B,0.0015106197322690247,0.0015106197322690247
AC024909.1,-0.0015100059836135047,0.0015100059836135047
AC006504.1,-0.0015096302682545224,0.0015096302682545224
ESS2,-0.0015095456716508247,0.0015095456716508247
LEMD1,0.0015086916672443374,0.0015086916672443374
DDX41,0.0015075825058103885,0.0015075825058103885
MANF,-0.0015072827448975252,0.0015072827448975252
SERTAD2,0.0015072731506040448,0.0015072731506040448
OLFM1,-0.0015067927511037244,0.0015067927511037244
PAIP2B,-0.001506594489780562,0.001506594489780562
AC118344.2,0.0015064939397418993,0.0015064939397418993
AGAP9,0.0015064396868253135,0.0015064396868253135
ZXDC,-0.0015059916322378774,0.0015059916322378774
RASSF10,-0.0015059612479942604,0.0015059612479942604
GABRB1,0.0015057382961865915,0.0015057382961865915
RPS11,0.0015052765789085694,0.0015052765789085694
RPL36AP45,-0.001504935612485316,0.001504935612485316
COX7C,0.0015045482698839271,0.0015045482698839271
AC108022.1,-0.0015044066972552384,0.0015044066972552384
PRCP,-0.0015023890311109094,0.0015023890311109094
KAT5,-0.001502018533305469,0.001502018533305469
CDO1,-0.001501759553403476,0.001501759553403476
AL365366.1,-0.0015016856662576992,0.0015016856662576992
HOXA9,0.0015015341952657807,0.0015015341952657807
PLAG1,-0.0015013616527167612,0.0015013616527167612
ZNF407,0.0015011997588774732,0.0015011997588774732
LINC02585,-0.0015004438346929631,0.0015004438346929631
MTCO1P3,-0.0014994558306262967,0.0014994558306262967
AL445222.1,0.0014992263206563222,0.0014992263206563222
DCAF5,-0.0014987841677934184,0.0014987841677934184
LRRC17,0.0014979642836335145,0.0014979642836335145
DNAJC5,-0.0014976209124713566,0.0014976209124713566
PSMA6P2,-0.001497538669209021,0.001497538669209021
FMNL3,0.0014975164477831443,0.0014975164477831443
AL021155.4,0.0014973102111634443,0.0014973102111634443
RPS2P7,-0.0014964533698092815,0.0014964533698092815
KCNK2,0.0014960687159055537,0.0014960687159055537
DTNBP1,0.0014958989184319586,0.0014958989184319586
FUBP1,0.0014952470050867712,0.0014952470050867712
AC013472.1,-0.0014945017729694938,0.0014945017729694938
AC008060.1,0.0014943735086645645,0.0014943735086645645
HIP1R,0.0014942540296226407,0.0014942540296226407
TRBV26OR9-2,0.0014935518099889649,0.0014935518099889649
VWA5A,-0.001493375119967088,0.001493375119967088
HINT3,0.0014932776581491184,0.0014932776581491184
AC090510.2,-0.0014929808244902214,0.0014929808244902214
IL6R,0.0014927279427386676,0.0014927279427386676
PPP1R12C,-0.0014926830448899883,0.0014926830448899883
ITGB2,-0.0014917534632163513,0.0014917534632163513
ZNF93,0.0014914858977561987,0.0014914858977561987
ARL2,-0.0014913672761156075,0.0014913672761156075
TRGV5P,-0.0014912106047753086,0.0014912106047753086
SNORA70B,-0.0014910544065047354,0.0014910544065047354
AC015726.2,-0.0014905878308542004,0.0014905878308542004
RABEP2,-0.0014905001495724266,0.0014905001495724266
QKI,-0.0014900834279441024,0.0014900834279441024
H3C3,0.0014898775525173692,0.0014898775525173692
MIR589,-0.001489064911009918,0.001489064911009918
MIR3677,-0.0014890508514093382,0.0014890508514093382
SUV39H1,-0.001489032714403878,0.001489032714403878
TRMT1L,0.0014889674712526074,0.0014889674712526074
IL15RA,0.0014886609913911657,0.0014886609913911657
NDFIP2,0.001487582514635341,0.001487582514635341
AC093627.5,0.0014875601366384438,0.0014875601366384438
KLKB1,0.0014868603701934503,0.0014868603701934503
EYA4,0.001486599745346616,0.001486599745346616
PKD1P4,-0.0014862965518132388,0.0014862965518132388
DNMT1,-0.0014858506357444301,0.0014858506357444301
MIR6738,-0.0014856073755090792,0.0014856073755090792
HCFC1R1,0.0014855245214248254,0.0014855245214248254
CELSR1,-0.001485256436711422,0.001485256436711422
AC006511.3,-0.001484881605768555,0.001484881605768555
ATG101,-0.0014847890894988329,0.0014847890894988329
TBC1D10A,-0.0014845915420794757,0.0014845915420794757
TSPOAP1,-0.001484448550281121,0.001484448550281121
FHOD1,-0.0014844472434414144,0.0014844472434414144
E2F4,-0.0014839026720053473,0.0014839026720053473
PPP1R16B,-0.0014837488261567559,0.0014837488261567559
GTPBP3,0.0014835788259287114,0.0014835788259287114
ZRANB2,0.0014829348889081127,0.0014829348889081127
AC005393.1,-0.0014823259580229158,0.0014823259580229158
BAZ1A,0.00148214929342376,0.00148214929342376
BLVRB,0.0014819624411935687,0.0014819624411935687
DHODH,0.0014818848839590066,0.0014818848839590066
RNF112,-0.0014810004632484336,0.0014810004632484336
AC234917.3,-0.0014809253817428063,0.0014809253817428063
AC012181.2,-0.0014808927231296002,0.0014808927231296002
AMOTL2,-0.0014804551749897925,0.0014804551749897925
LINC01894,0.001480435487417015,0.001480435487417015
TRA2A,0.0014804136683568274,0.0014804136683568274
HCLS1,0.0014800274124012942,0.0014800274124012942
MARK4,0.0014799607033950657,0.0014799607033950657
SLC66A1,-0.0014799007053428186,0.0014799007053428186
PEX3,-0.0014798103038875443,0.0014798103038875443
CCDC89,-0.0014797176841948572,0.0014797176841948572
GTF2IP20,0.0014791711762314522,0.0014791711762314522
AC007405.2,-0.0014790861165514025,0.0014790861165514025
SLC39A3,0.0014789075213022976,0.0014789075213022976
SNAI3,0.0014785715259752583,0.0014785715259752583
GNB3,0.0014784713891822776,0.0014784713891822776
AL137025.1,-0.0014783427345626313,0.0014783427345626313
RPL7AP30,-0.0014780676653884043,0.0014780676653884043
ERI1,-0.00147804063586945,0.00147804063586945
SYT7,0.0014780161127175113,0.0014780161127175113
SYTL2,0.001477878976627588,0.001477878976627588
FOXL1,-0.00147778557817032,0.00147778557817032
AC244153.1,0.0014774891756259552,0.0014774891756259552
TPT1,0.0014773609995646416,0.0014773609995646416
AQP9,0.0014772010676523094,0.0014772010676523094
AP004609.3,-0.0014771824129530692,0.0014771824129530692
TNFRSF21,-0.001477105255014071,0.001477105255014071
ZFAND5,0.0014767749025973334,0.0014767749025973334
AL589843.1,-0.0014764962688755957,0.0014764962688755957
CNTNAP3B,0.0014763402646350303,0.0014763402646350303
CD3D,-0.0014762345649054244,0.0014762345649054244
TRIM11,0.0014760914483988744,0.0014760914483988744
MIR100HG,0.0014754655739260044,0.0014754655739260044
ZNF160,0.0014750143196069407,0.0014750143196069407
AC073842.2,0.001474688874726989,0.001474688874726989
AC092718.5,-0.0014746503182922084,0.0014746503182922084
AC068620.2,-0.0014742734395751292,0.0014742734395751292
AC025175.1,-0.0014740198665801568,0.0014740198665801568
C2orf69,0.0014735979581176639,0.0014735979581176639
IK,0.001473489049990459,0.001473489049990459
DDOST,-0.0014733681500073716,0.0014733681500073716
ORMDL3,0.0014731881925855725,0.0014731881925855725
IL18,-0.0014729137850322163,0.0014729137850322163
HOXA10,0.0014728807070162632,0.0014728807070162632
IRF2BP1,0.0014727757711604458,0.0014727757711604458
AC120114.3,-0.001472666218069777,0.001472666218069777
ZNF337,-0.0014724331004216096,0.0014724331004216096
AL442128.2,-0.0014721485265685524,0.0014721485265685524
ITGA10,0.001471916744113145,0.001471916744113145
CCM2L,0.001471744101874429,0.001471744101874429
ZC3H13,0.001471500318775135,0.001471500318775135
SYNC,-0.0014714765601891995,0.0014714765601891995
AL133330.1,0.0014711431627214726,0.0014711431627214726
AL359091.3,0.0014706728039529193,0.0014706728039529193
NDUFA6-DT,-0.0014702575357141215,0.0014702575357141215
MMP19,-0.0014697062619290846,0.0014697062619290846
AC141557.2,-0.0014691405074517688,0.0014691405074517688
WDR81,-0.0014690557522255621,0.0014690557522255621
TBC1D22B,0.0014681301609129472,0.0014681301609129472
CTCF,-0.0014679289751375524,0.0014679289751375524
GAPDHP70,-0.0014678770623260521,0.0014678770623260521
GOLGA6L9,0.001467869961025355,0.001467869961025355
ZNF383,-0.0014675325053426101,0.0014675325053426101
TCHP,-0.0014672861765339627,0.0014672861765339627
CTIF,-0.0014672175541293475,0.0014672175541293475
HAPLN2,0.0014671852720600544,0.0014671852720600544
NRDC,-0.0014670981146125076,0.0014670981146125076
SEC31B,-0.0014668952414882367,0.0014668952414882367
AC053527.2,-0.0014668615729796985,0.0014668615729796985
TMEM35A,0.0014667986997767093,0.0014667986997767093
ARMC6,-0.001466196061433125,0.001466196061433125
RASGEF1B,0.0014658306164402758,0.0014658306164402758
DNAJC7,0.0014657334422777525,0.0014657334422777525
MTA1,-0.0014655532703705114,0.0014655532703705114
NOC3L,0.0014655400910442082,0.0014655400910442082
AC018638.7,-0.0014654705647511315,0.0014654705647511315
XBP1P1,0.0014650536486597323,0.0014650536486597323
AC011444.3,-0.0014648391884524805,0.0014648391884524805
FAM89B,0.0014647529134734433,0.0014647529134734433
AC099524.1,0.0014647390011145345,0.0014647390011145345
KLHL2P1,0.001464122294606018,0.001464122294606018
PARTICL,0.0014641171615921926,0.0014641171615921926
AL357556.3,0.0014640857712128175,0.0014640857712128175
PYGL,0.001464057649794548,0.001464057649794548
PDZD9,0.0014634668145715114,0.0014634668145715114
GIPR,0.0014626000592326148,0.0014626000592326148
DNHD1,-0.001461385658193203,0.001461385658193203
SRRM5,-0.0014613225048370757,0.0014613225048370757
AC037487.3,-0.001460859353468078,0.001460859353468078
RSKR,0.0014607857209469545,0.0014607857209469545
AC064875.1,-0.0014607384920520417,0.0014607384920520417
CMTM5,0.001460551908713539,0.001460551908713539
PHLDA2,-0.0014603028873301257,0.0014603028873301257
EIF4G1,-0.0014602182804363587,0.0014602182804363587
MAP3K3,-0.0014599611624458225,0.0014599611624458225
MRPL3,-0.0014598677082139782,0.0014598677082139782
AC007842.1,0.0014596666113485196,0.0014596666113485196
NOX4,0.001459590729437695,0.001459590729437695
AC016745.1,0.0014592881937029178,0.0014592881937029178
SLC66A3,0.0014590460452828466,0.0014590460452828466
YWHAG,0.0014589311349509394,0.0014589311349509394
SLC29A2,0.0014588462012145008,0.0014588462012145008
ANKH,0.0014586284635587918,0.0014586284635587918
ZNF282,-0.0014584169808938778,0.0014584169808938778
PURA,-0.0014582276740372024,0.0014582276740372024
NIPA1,-0.0014580944286641164,0.0014580944286641164
SSR4P1,0.0014576122934957096,0.0014576122934957096
AC007686.1,-0.0014572854151698525,0.0014572854151698525
ZDHHC17,0.0014571343265084684,0.0014571343265084684
SMARCC2,0.001456941199391017,0.001456941199391017
CSNK2A1,0.0014568742731320263,0.0014568742731320263
SNORA80B,-0.0014564727729060624,0.0014564727729060624
CYP2R1,-0.001455335573037069,0.001455335573037069
NDUFA3,-0.0014551973466226998,0.0014551973466226998
SGK2,0.00145471727222622,0.00145471727222622
GPX1P1,-0.0014547060484825585,0.0014547060484825585
MIR4786,-0.001454610684507089,0.001454610684507089
AC106820.1,-0.0014538810073144416,0.0014538810073144416
KLHL9,0.0014534832288552748,0.0014534832288552748
RPL17P50,-0.0014528830593943745,0.0014528830593943745
CLIP3,-0.0014528272910661023,0.0014528272910661023
DCC,-0.0014523873204937347,0.0014523873204937347
MXRA7,-0.0014523761406266627,0.0014523761406266627
AL121894.1,-0.0014523598595638206,0.0014523598595638206
NOTCH4,-0.001451921793816214,0.001451921793816214
ASXL2,0.0014513224125574185,0.0014513224125574185
AC021148.1,0.0014510748506098513,0.0014510748506098513
AL022393.1,0.0014504986536317689,0.0014504986536317689
JAG2,0.0014503888719090948,0.0014503888719090948
SNAPC2,-0.0014502993759336058,0.0014502993759336058
PTCH2,-0.00144992093858272,0.00144992093858272
ZNF462,0.0014494198374670783,0.0014494198374670783
TBC1D2B,-0.0014486598988607993,0.0014486598988607993
ACSS1,-0.0014485550410776303,0.0014485550410776303
AC005229.4,0.0014485343912484917,0.0014485343912484917
HOXC10,-0.0014483188533193569,0.0014483188533193569
CNN1,0.0014482754124085992,0.0014482754124085992
TPT1-AS1,0.0014479703022245573,0.0014479703022245573
HMGN2P18,-0.0014474831137637125,0.0014474831137637125
HBQ1,-0.001447395599224209,0.001447395599224209
CD74,0.001447231137099664,0.001447231137099664
AC069234.5,0.0014471873815705611,0.0014471873815705611
ATXN7L2,0.0014468344241708585,0.0014468344241708585
RIOK3,-0.0014464067174984,0.0014464067174984
AC008494.3,0.0014455343242176961,0.0014455343242176961
CRELD1,-0.0014447220274584594,0.0014447220274584594
DDX54,-0.001444206225696228,0.001444206225696228
RGS12,0.0014439618485149704,0.0014439618485149704
GRSF1,-0.0014438652645569962,0.0014438652645569962
PEAK3,-0.0014437255549920578,0.0014437255549920578
QRICH1,-0.0014428069556310138,0.0014428069556310138
RAE1,-0.0014427529922576255,0.0014427529922576255
H2BC21,-0.0014425144065994162,0.0014425144065994162
AL109809.1,0.0014419028088447838,0.0014419028088447838
CPNE9,-0.001441575778149623,0.001441575778149623
KIF5A,0.0014414250889569552,0.0014414250889569552
MMP16,0.0014414024196605366,0.0014414024196605366
SASS6,0.0014413470639215139,0.0014413470639215139
GGACT,-0.0014411931518570644,0.0014411931518570644
PIP4P1,0.0014410638194073103,0.0014410638194073103
VCPKMT,0.001441042930962829,0.001441042930962829
PPARGC1B,-0.0014407723229237694,0.0014407723229237694
AC122718.1,-0.0014405075953978137,0.0014405075953978137
GPR84,-0.0014404986368668268,0.0014404986368668268
NKIRAS2,0.0014404474896239452,0.0014404474896239452
RNU6-1165P,0.0014403374606579693,0.0014403374606579693
SEPTIN11,0.0014402833494867164,0.0014402833494867164
COL18A1,-0.0014397509211140631,0.0014397509211140631
SLC35C2,-0.0014396219337381253,0.0014396219337381253
OSMR,-0.0014386737853391304,0.0014386737853391304
ADM,0.0014385218533563967,0.0014385218533563967
TIMM29,-0.0014384057963336798,0.0014384057963336798
MED26,-0.0014383453338157888,0.0014383453338157888
MICOS10P3,0.001438071041752947,0.001438071041752947
RPS20P22,0.001437454111791097,0.001437454111791097
AC005519.1,-0.0014367668415546917,0.0014367668415546917
CCR7,0.0014363942267784824,0.0014363942267784824
TMEM161B-AS1,0.0014358647266175003,0.0014358647266175003
POLDIP3,-0.0014356024979137827,0.0014356024979137827
RTL8B,-0.0014354295087209638,0.0014354295087209638
CYTH2,0.0014352135719084159,0.0014352135719084159
ATF1,0.0014351558793472869,0.0014351558793472869
F2RL3,0.001434790633795445,0.001434790633795445
TCTN2,-0.0014346459055995645,0.0014346459055995645
SPATA20,0.0014345274487589908,0.0014345274487589908
MAN1A1,0.001434479088123512,0.001434479088123512
CYP27C1,-0.001434324189257112,0.001434324189257112
LINC00472,-0.0014335707619157329,0.0014335707619157329
ATP9B,0.0014334579308638547,0.0014334579308638547
IL6R-AS1,0.001433223029364901,0.001433223029364901
EVA1C,-0.0014313706858805517,0.0014313706858805517
AC092954.1,-0.0014309305718448405,0.0014309305718448405
PIM3,-0.0014306162539424606,0.0014306162539424606
ZNF652,-0.001430459840597009,0.001430459840597009
SMAD1,0.0014303359977474858,0.0014303359977474858
MBD4,0.0014301424105145958,0.0014301424105145958
DSCAM,0.0014297670819464735,0.0014297670819464735
COL8A2,0.0014290526558969907,0.0014290526558969907
ZNF493,0.0014289144749488976,0.0014289144749488976
ALG1L8P,-0.0014287692360499247,0.0014287692360499247
AC018553.1,0.0014287271106448948,0.0014287271106448948
SMUG1,-0.0014285934350677294,0.0014285934350677294
ADNP-AS1,-0.0014285581565694147,0.0014285581565694147
MT-TY,0.0014283651825874994,0.0014283651825874994
ILF2,-0.0014282866176675653,0.0014282866176675653
ISG15,0.0014281173871226944,0.0014281173871226944
NUDT8,0.0014277487751814416,0.0014277487751814416
SLC39A14,0.001427676892839235,0.001427676892839235
COIL,-0.00142762195335817,0.00142762195335817
AC006435.2,-0.0014266480746380728,0.0014266480746380728
KHDC1,0.0014259699820772795,0.0014259699820772795
PDGFRL,-0.0014257351683440924,0.0014257351683440924
SHANK3,0.0014256491098810738,0.0014256491098810738
CCDC61,-0.0014255324082065764,0.0014255324082065764
NUDT16,0.001425245358809859,0.001425245358809859
FAM53C,-0.0014249248095177373,0.0014249248095177373
RPS27P25,-0.001424440360295014,0.001424440360295014
AC005999.1,-0.0014242928412188046,0.0014242928412188046
GOLGA1,-0.0014238564281632506,0.0014238564281632506
VAMP5,0.0014237164749104647,0.0014237164749104647
DLGAP3,0.0014235432527330576,0.0014235432527330576
NHP2P1,0.001423273940200189,0.001423273940200189
H2BC8,0.0014231269513519849,0.0014231269513519849
ABHD2,-0.0014230134884244065,0.0014230134884244065
CAMK2G,-0.0014227309764980418,0.0014227309764980418
MRPS7,-0.0014226536438716906,0.0014226536438716906
FTLP2,-0.0014223001015743956,0.0014223001015743956
AC097505.1,-0.001422133928474912,0.001422133928474912
TAF6,0.0014218800704114208,0.0014218800704114208
PHF20,0.0014218720403987508,0.0014218720403987508
CNTN1,0.0014217706051294356,0.0014217706051294356
MIR126,-0.0014216928618394702,0.0014216928618394702
ZNF277,0.001420647971008597,0.001420647971008597
TRAPPC12,-0.0014206453691641928,0.0014206453691641928
GALNT2,0.0014206274145608436,0.0014206274145608436
AC016355.1,0.0014202851162896908,0.0014202851162896908
RANBP9,-0.0014201088680277254,0.0014201088680277254
RBM14,0.0014198940208147207,0.0014198940208147207
C12orf76,0.0014195054999709947,0.0014195054999709947
PIP5K1A,-0.0014187162038469924,0.0014187162038469924
CSAD,-0.0014186637661299875,0.0014186637661299875
MFFP2,-0.0014181869625692037,0.0014181869625692037
MEAF6,0.0014179337807937384,0.0014179337807937384
HLA-C,0.0014178897601663902,0.0014178897601663902
PCBP1-AS1,-0.0014175760827828644,0.0014175760827828644
GGT8P,0.0014172545108818882,0.0014172545108818882
RPS3AP21,0.0014169704106424242,0.0014169704106424242
MIR744,0.0014169590625963842,0.0014169590625963842
SLC27A1,-0.001416778494163243,0.001416778494163243
CCL8,0.0014162756440734055,0.0014162756440734055
ERBIN,0.0014158607748158125,0.0014158607748158125
TMEM11,0.0014155721187647373,0.0014155721187647373
RORA,-0.0014149358681638513,0.0014149358681638513
PGPEP1,-0.001414660410898599,0.001414660410898599
SSH2,0.001414200190413567,0.001414200190413567
ZKSCAN2-DT,0.0014137794195517924,0.0014137794195517924
AL390729.1,-0.001413729656280221,0.001413729656280221
TMEM9B,-0.001413609910658663,0.001413609910658663
PMAIP1,0.0014135724458861584,0.0014135724458861584
RIPK1,0.0014134457815714934,0.0014134457815714934
2-ago,0.0014133354295753002,0.0014133354295753002
SPATA5L1,0.0014129029695141948,0.0014129029695141948
SBK1,0.0014128327325809195,0.0014128327325809195
GNL3L,-0.001412795883009375,0.001412795883009375
ALG1L,-0.001412724346642499,0.001412724346642499
MSH2,-0.0014119958627843026,0.0014119958627843026
CHCHD5,0.0014113597793623943,0.0014113597793623943
TMSB4XP2,-0.0014111478869624674,0.0014111478869624674
AL353138.1,0.0014110482294486773,0.0014110482294486773
BLVRA,0.0014100341354217707,0.0014100341354217707
LINC00957,0.001409883817961953,0.001409883817961953
ZMYM5,-0.0014091324477231782,0.0014091324477231782
AL080312.2,0.0014090812794648284,0.0014090812794648284
LINC01730,0.0014089861725557601,0.0014089861725557601
STMN3,0.0014088555583314226,0.0014088555583314226
TAF15,0.0014079660759899401,0.0014079660759899401
CD69,-0.0014070522408901193,0.0014070522408901193
SPI1,-0.0014070397391334104,0.0014070397391334104
TCEAL8,0.001407025461933999,0.001407025461933999
CDH18,0.0014069629184618908,0.0014069629184618908
AKNAD1,-0.0014066284498148224,0.0014066284498148224
RPL37P23,0.0014065162753363074,0.0014065162753363074
NCAPH2,0.0014065034313516386,0.0014065034313516386
SMPD1,-0.0014058300316768428,0.0014058300316768428
LINC02482,-0.0014057150675286423,0.0014057150675286423
AC073335.1,0.0014048643710849644,0.0014048643710849644
PLXDC2,-0.0014046399796567293,0.0014046399796567293
SQOR,-0.0014044680994136373,0.0014044680994136373
ERICH1,-0.0014038356501481588,0.0014038356501481588
PRELID1,0.0014037730392976462,0.0014037730392976462
RPL7AP50,-0.0014037109267363845,0.0014037109267363845
RNF10,0.00140344035923957,0.00140344035923957
CXXC4,0.001403297200914638,0.001403297200914638
API5,0.0014031489067161446,0.0014031489067161446
PTPRN,-0.001402957150314248,0.001402957150314248
AC009163.7,-0.001402374485642085,0.001402374485642085
ZNF19,-0.0014022924734792461,0.0014022924734792461
ELF2,0.0014019625904136462,0.0014019625904136462
LINC02012,0.0014018813554216452,0.0014018813554216452
CALB2,0.0014018502737950093,0.0014018502737950093
NUP188,-0.001401647789573799,0.001401647789573799
SEPHS2,-0.0014010641564846567,0.0014010641564846567
AC004771.2,-0.0014004410226068618,0.0014004410226068618
AC133539.1,0.0014000983671429042,0.0014000983671429042
OXNAD1,-0.0014000095342975214,0.0014000095342975214
DNAJA3,0.0013998524960569727,0.0013998524960569727
AL442663.4,0.0013998204963657221,0.0013998204963657221
SUB1P3,-0.0013995589808895464,0.0013995589808895464
AL513524.1,0.0013994684269376914,0.0013994684269376914
AL160286.1,-0.0013989060598738332,0.0013989060598738332
RERE,0.001398652963362984,0.001398652963362984
F3,-0.0013981509854399691,0.0013981509854399691
HNRNPCP2,0.0013976949379954724,0.0013976949379954724
AC004801.1,-0.0013974718278338427,0.0013974718278338427
ERAP1,-0.001396991098549483,0.001396991098549483
RPRD1B,-0.0013969070340302543,0.0013969070340302543
PCP4,0.0013957963594823275,0.0013957963594823275
ZKSCAN8,0.0013954906454870888,0.0013954906454870888
ZNF574,-0.0013954832340443185,0.0013954832340443185
SIX6,-0.0013947133959367759,0.0013947133959367759
TIMM17A,0.001394008071008882,0.001394008071008882
LRRFIP2,-0.0013938809360347032,0.0013938809360347032
HSPA2,-0.001393757936983321,0.001393757936983321
ZNF624,0.001393589610249521,0.001393589610249521
PPM1A,0.0013933923998567283,0.0013933923998567283
VASN,0.0013933712437304716,0.0013933712437304716
TOMM40,-0.001393054212853867,0.001393054212853867
AP000813.1,0.001392612142358996,0.001392612142358996
ORAI2,0.001392471608493487,0.001392471608493487
TRMU,0.0013924550479562023,0.0013924550479562023
AC010201.2,0.001392366960336115,0.001392366960336115
PDK1,0.0013921962840826353,0.0013921962840826353
QTRT2,-0.0013919499395462717,0.0013919499395462717
NLRC5,-0.0013917761902969732,0.0013917761902969732
NCAM1,0.0013916796006331427,0.0013916796006331427
KNL1,-0.001391551301414565,0.001391551301414565
GNPDA2,0.0013914997475603973,0.0013914997475603973
FAM160A2,-0.0013910472971594818,0.0013910472971594818
PTPN11,0.001390984318380084,0.001390984318380084
RDH11,0.001390921098389142,0.001390921098389142
PNPT1,0.0013907215983400036,0.0013907215983400036
RN7SL1,0.0013906188329797884,0.0013906188329797884
ZFP37,-0.001390538538727751,0.001390538538727751
ZNF251,-0.0013899410498068073,0.0013899410498068073
TCEA1,0.001389697360960857,0.001389697360960857
SNX13,0.0013891647128961978,0.0013891647128961978
PGAP2,0.0013890597626686912,0.0013890597626686912
RNF138,-0.001388955314033595,0.001388955314033595
RNU5B-1,-0.0013889174646463192,0.0013889174646463192
AL590705.3,0.0013884256522459148,0.0013884256522459148
FBXL16,0.0013882699081112896,0.0013882699081112896
AC005014.3,0.0013882247356683164,0.0013882247356683164
SBNO2,-0.001387870580582803,0.001387870580582803
CRYZL2P,-0.0013877680163602427,0.0013877680163602427
ACTB,-0.0013867558281822848,0.0013867558281822848
SUCO,-0.0013864178419491955,0.0013864178419491955
PRRC2C,-0.0013864075377277164,0.0013864075377277164
KDM4A,-0.0013857059102875503,0.0013857059102875503
BGLAP,0.001385677047129148,0.001385677047129148
TRMT5,-0.0013855106243262827,0.0013855106243262827
CENPU,-0.0013854695021552031,0.0013854695021552031
KIDINS220,0.001384449620805545,0.001384449620805545
RTCA,0.00138327187303148,0.00138327187303148
AC100810.7,-0.0013832493135457664,0.0013832493135457664
ZNF780A,-0.0013830676506918153,0.0013830676506918153
MYL12B,0.0013829260747726135,0.0013829260747726135
AC008035.1,0.0013823901126169336,0.0013823901126169336
AC064836.3,0.0013819558103525063,0.0013819558103525063
USP38,-0.0013815045301478189,0.0013815045301478189
MIER3,0.0013813809187006368,0.0013813809187006368
TSPAN17,0.0013812571756093908,0.0013812571756093908
FERMT2,-0.001381181180143144,0.001381181180143144
AD000090.1,-0.0013806909490216759,0.0013806909490216759
YPEL5,0.0013804285478024837,0.0013804285478024837
AC092691.1,-0.0013804136864849503,0.0013804136864849503
AC023157.1,-0.0013804084042524955,0.0013804084042524955
RNF115,0.0013803524007482686,0.0013803524007482686
ARID4B,0.0013803298127061175,0.0013803298127061175
BAHCC1,0.0013797207508247237,0.0013797207508247237
WNT2,0.0013795035514601438,0.0013795035514601438
OLA1P1,-0.001378619146655289,0.001378619146655289
PPIAP6,-0.001378565150609593,0.001378565150609593
TGFBR1,-0.0013781881342982698,0.0013781881342982698
DERL1,-0.001377855861242446,0.001377855861242446
ITGAE,0.0013778202977572317,0.0013778202977572317
RN7SKP80,0.0013773503401386172,0.0013773503401386172
DLX6,-0.0013772112708392834,0.0013772112708392834
JPT1,-0.0013768771782394662,0.0013768771782394662
AC092718.8,-0.0013753474445991004,0.0013753474445991004
KIF26A,0.0013753160681563513,0.0013753160681563513
PTK2,0.0013752560312755267,0.0013752560312755267
AL021878.4,-0.0013751791473901264,0.0013751791473901264
CYP4F11,0.0013739382047532312,0.0013739382047532312
CCDC97,-0.001373925218903341,0.001373925218903341
AL358472.5,0.001373805951122847,0.001373805951122847
SLC30A7,-0.0013737248154720514,0.0013737248154720514
LINC00852,-0.0013731693006952277,0.0013731693006952277
HENMT1,0.0013729265214080697,0.0013729265214080697
NXPH3,-0.001372635731799774,0.001372635731799774
GAB1,0.0013718848504504129,0.0013718848504504129
AL035413.1,0.0013717460443407664,0.0013717460443407664
NBPF12,-0.0013714626680271212,0.0013714626680271212
SNORA54,-0.0013709942706778158,0.0013709942706778158
LRIG1,-0.0013708555755942585,0.0013708555755942585
PC,-0.0013701969836372278,0.0013701969836372278
ICA1L,-0.001369722795212418,0.001369722795212418
ADGRD1,0.0013692295811195015,0.0013692295811195015
DYNC2I2,-0.0013690940076277831,0.0013690940076277831
CBLN3,-0.001368120836469952,0.001368120836469952
SCAF8,0.001368012504648002,0.001368012504648002
AL132640.1,-0.0013678656708568128,0.0013678656708568128
AL359198.1,0.001367403665153242,0.001367403665153242
MEX3A,-0.0013673479328439563,0.0013673479328439563
AC010615.1,-0.001367154756908977,0.001367154756908977
TRUB2,0.0013667226059795687,0.0013667226059795687
AC096677.1,-0.0013665882192791523,0.0013665882192791523
PPBP,0.0013663653149867468,0.0013663653149867468
HLA-E,-0.001366286714684157,0.001366286714684157
AC114748.1,0.0013659403361888842,0.0013659403361888842
AC104521.1,-0.0013657101436421802,0.0013657101436421802
CAB39,-0.0013656346019341062,0.0013656346019341062
FXYD7,-0.0013656018702754458,0.0013656018702754458
UBE2D2,0.001365538424697232,0.001365538424697232
FGFBP3,0.0013647439379127313,0.0013647439379127313
PPP2R5D,0.001364604562378594,0.001364604562378594
ZNF571-AS1,0.0013632693056161726,0.0013632693056161726
KCNH7,-0.0013632085105595572,0.0013632085105595572
INIP,0.001362520878086903,0.001362520878086903
TTL,0.001362193710629823,0.001362193710629823
EXOC6B,0.001362153034048544,0.001362153034048544
CORO2B,0.0013618478013515327,0.0013618478013515327
CCDC24,0.0013616457530691208,0.0013616457530691208
HNRNPC,0.0013615161065736953,0.0013615161065736953
TMEM219,0.001361204566001099,0.001361204566001099
ITPRIPL2,-0.0013606798512672896,0.0013606798512672896
GPR19,-0.001360382929796692,0.001360382929796692
ZMYND10,-0.0013603378885074268,0.0013603378885074268
TRDC,-0.0013602976287711073,0.0013602976287711073
